190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 3938, performance = 1.00)
obstetrics-gynaec. short card cost-out -> acceptance laboratory research_32QLmvr_20051102 080000000000 (frequency = 1, performance = 604799.00)
obstetrics-gynaec. short card cost-out -> acceptance laboratory research_43heOwk_20050610 080000000000 (frequency = 1, performance = 345598.00)
obstetrics-gynaec. short card cost-out -> acceptance laboratory research_75rwbSR_20050826 080000000000 (frequency = 1, performance = 172798.00)
obstetrics-gynaec. short card cost-out -> blaas       - uretrocystoscopie nno (frequency = 1, performance = 1382398.00)
obstetrics-gynaec. short card cost-out -> ct abdomen (frequency = 1, performance = 172799.00)
obstetrics-gynaec. short card cost-out -> order tariff_08RQSiv_20051223 080016000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_10GbrTG_20051221 080018000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_10SiRuG_20050908 080006000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_11fdRPM_20050815 080018000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_13JoEVu_20051130 080019000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_17LgUeg_20050905 080018000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_19NbBft_20050224 080020000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_20MyahB_20050119 080021000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_23DqaDm_20050318 080018000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_25OBFaz_20050915 080017000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_27TvXqH_20051027 080018000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_31Aldnk_20050827 080013000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_31gSXED_20050905 080016000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_35NxEby_20051109 080019000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_35ULzGn_20050110 080022000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_35VCOYM_20051212 080020000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_42ghfwR_20051031 080016000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_42qGEym_20050216 080018000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_44HJFOF_20050523 080022000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_44zywYq_20050316 080020000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_52fZVPQ_20050720 080016000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_57LqEZh_20050831 080018000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_58qlwgW_20050530 080004000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_58uZgNU_20050221 080019000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_59RXRzj_20050209 080007000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_59qxRli_20050907 080004000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_63VovEn_20050616 080016000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_65ssocF_20051228 080016000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_66EzlFQ_20050511 080017000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_66HoAqh_20050302 080025000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_68qtegA_20050721 080018000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_69NeeMb_20051124 080005000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_72PDofZ_20051109 080017000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_72PNzPk_20050919 080016000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_76KpaTR_20050209 080019000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_78bRQJG_20050929 080027000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_79HFhMQ_20050725 080021000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_79piKEF_20050111 080021000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_80PjHgL_20050207 080019000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_83qJXnL_20050525 080016000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_88EBJGm_20051128 080015000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_90eFHxl_20050207 080010000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_92yCcdn_20050112 080020000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_92zmRdt_20050406 080016000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_93KbjIM_20050106 080019000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> order tariff_95rcPBx_20050919 080017000000 (frequency = 1, performance = 1.00)
obstetrics-gynaec. short card cost-out -> patient did not show up for radiology (frequency = 1, performance = 86398.00)
obstetrics-gynaec. short card cost-out -> vagina      - scopie incl.evt.vulvabiops (frequency = 1, performance = 1.00)
occult blood - qualitative- -> order tariff (frequency = 1, performance = 1.00)
oestradiol mbv radioisotopen -ria -> order tariff_04stLRV_20050330 080015000000 (frequency = 1, performance = 1.00)
oestradiol mbv radioisotopen -ria -> order tariff_14Tdaoa_20060323 080004000000 (frequency = 1, performance = 1.00)
oestradiol mbv radioisotopen -ria -> order tariff_15jJgtR_20060309 080005000000 (frequency = 1, performance = 1.00)
oestradiol mbv radioisotopen -ria -> order tariff_51CapUB_20060302 080007000000 (frequency = 1, performance = 1.00)
oestradiol mbv radioisotopen -ria -> order tariff_72oLZKz_20070913 080006000000 (frequency = 1, performance = 1.00)
oestradiol mbv radioisotopen -ria -> order tariff_99Idxuu_20070326 080004000000 (frequency = 1, performance = 1.00)
oestron mbv radioisotopen -> order tariff (frequency = 1, performance = 1.00)
oestron mbv radioisotopen -> order tariff_34PiMTD_20060316 080006000000 (frequency = 1, performance = 1.00)
oestron mbv radioisotopen -> order tariff_70vSQjp_20060130 080006000000 (frequency = 1, performance = 1.00)
oestron mbv radioisotopen -> order tariff_81IIfBK_20060119 080018000000 (frequency = 1, performance = 1.00)
order tariff -> CT upper abdomen (frequency = 1, performance = 86397.00)
order tariff -> kidneys - renography lasix (frequency = 1, performance = 172797.00)
order tariff -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 1468795.00)
order tariff -> ovary - excision of cyst via laparosc (frequency = 1, performance = 1.00)
order tariff -> ovary - ovariopexy -excl.torsion- (frequency = 1, performance = 1.00)
order tariff -> para-1-avera sprhppp prac (frequency = 1, performance = 1.00)
order tariff -> paraprotein typing using monospecific (frequency = 1, performance = 1.00)
order tariff -> perif.vessels - remove port-a-cath (frequency = 1, performance = 1.00)
order tariff -> peripheral vessels - Doppler examination surfaces (frequency = 1, performance = 1.00)
order tariff -> peritoneum - omentectomy (frequency = 1, performance = 1.00)
order tariff -> ph-meting (frequency = 1, performance = 1.00)
order tariff -> phenytoin quantitative (frequency = 1, performance = 1.00)
order tariff -> prolacinine MBV (frequency = 1, performance = 1.00)
order tariff -> protein limited - minerals limited (frequency = 1, performance = 1.00)
order tariff -> spine - cervical (frequency = 1, performance = 1.00)
order tariff -> thorax - in the room (frequency = 1, performance = 1.00)
order tariff -> totaal t4 - thyroxine immunofluorimetris (frequency = 1, performance = 1.00)
order tariff -> transferrin mbv ics (frequency = 1, performance = 1.00)
order tariff -> treatment time - unit t4 - megavolt (frequency = 1, performance = 1.00)
order tariff -> triglycerides - enzymatic (frequency = 1, performance = 1.00)
order tariff -> troponin-t mbv elisa (frequency = 1, performance = 1.00)
order tariff -> ultrasound a vue due to pregnancy - rout (frequency = 1, performance = 1.00)
order tariff -> ultrasound upper abdomen (frequency = 1, performance = 1.00)
order tariff -> unknown (frequency = 1, performance = 1.00)
order tariff -> urea - urgent (frequency = 1, performance = 1.00)
order tariff -> uterus - extirpation - abdominal me (frequency = 1, performance = 1.00)
order tariff -> vagina      - scopie incl.evt.vulvabiops (frequency = 1, performance = 1.00)
order tariff -> vulva - biopsy-puncture-cytology (frequency = 1, performance = 1.00)
order tariff -> vulva - vulvectomy without inguinal gland (frequency = 1, performance = 1.00)
order tariff -> vulva - wide local excision of a (frequency = 1, performance = 1.00)
order tariff -> widal agglutinatie - yersinia 3 (frequency = 1, performance = 1.00)
order tariff_00DMBGu_20070110 080020000000 -> platelet counting - electronically (frequency = 1, performance = 1.00)
order tariff_00DVhOx_20060619 080007000000 -> potassium potentiometric (frequency = 1, performance = 1.00)
order tariff_00DnqUx_20070402 080013000000 -> paclitaxel (frequency = 1, performance = 1.00)
order tariff_00Egfak_20061121 080008000000 -> platelet counting - electronically (frequency = 1, performance = 1.00)
order tariff_00IBYRw_20060801 080007000000 -> potassium potentiometric (frequency = 1, performance = 1.00)
order tariff_00JhZlj_20071126 080007000000 -> platelet counting - electronically (frequency = 1, performance = 1.00)
order tariff_00Jwjsv_20060508 080013000000 -> potassium potentiometric (frequency = 1, performance = 1.00)
order tariff_00LdLbn_20071130 080005000000 -> 190101 overage surcharge  a101_07EErhf_20071201 080000000000 (frequency = 1, performance = 86395.00)
order tariff_00NJbAb_20070709 080008000000 -> platelet counting - electronically (frequency = 1, performance = 1.00)
order tariff_00NdWjf_20070103 080009000000 -> platelet counting - electronically (frequency = 1, performance = 1.00)
order tariff_00UplBh_20071128 080006000000 -> 190205 class 3b a205_69lhXGB_20071129 080000000000 (frequency = 1, performance = 86394.00)
order tariff_00YTsTB_20060609 080005000000 -> potassium potentiometric (frequency = 1, performance = 1.00)
order tariff_00cQSNS_20051102 080007000000 -> potassium flame photometric - pitch (frequency = 1, performance = 1.00)
order tariff_00glflZ_20060731 080010000000 -> platelet counting - electronically (frequency = 1, performance = 1.00)
order tariff_00hXCMr_20070907 080010000000 -> potassium potentiometric (frequency = 1, performance = 1.00)
order tariff_00hegue_20070523 080015000000 -> platelet counting - electronically (frequency = 1, performance = 1.00)
order tariff_00jogTL_20060222 080006000000 -> potassium potentiometric (frequency = 1, performance = 1.00)
order tariff_00oCzdt_20070220 080006000000 -> platelet counting - electronically (frequency = 1, performance = 1.00)
order tariff_00ozshM_20070813 080011000000 -> platelet counting - electronically (frequency = 1, performance = 1.00)
order tariff_00pWAKL_20060512 080003000000 -> rhesusfactor d - centrifugeermethode - e (frequency = 1, performance = 1.00)
order tariff_00uPaXR_20071227 080007000000 -> rhesusfactor d - centrifugeermethode - e (frequency = 1, performance = 1.00)
order tariff_00uejrH_20060405 080011000000 -> platelet counting - electronically (frequency = 1, performance = 1.00)
order tariff_00wauLI_20060402 080031000000 -> peripheral access c.v.d. catheter b (frequency = 1, performance = 1.00)
order tariff_00ySLxd_20070611 080007000000 -> platelet counting - electronically (frequency = 1, performance = 1.00)
order tariff_01BtIwD_20060410 080010000000 -> potassium potentiometric (frequency = 1, performance = 1.00)
order tariff_01COMWl_20050619 080005000000 -> potassium flame photometric - pitch (frequency = 1, performance = 1.00)
order tariff_01DzzSc_20070620 080008000000 -> potassium potentiometric (frequency = 1, performance = 1.00)
order tariff_01HEVZd_20070219 080014000000 -> platelet counting - electronically (frequency = 1, performance = 1.00)
order tariff_01HrwnR_20071211 080005000000 -> potassium potentiometric (frequency = 1, performance = 1.00)
order tariff_01Ihbez_20060712 080003000000 -> voiding cystourethrography (frequency = 1, performance = 1036797.00)
order tariff_01JVXDj_20050617 080022000000 -> phosphate (frequency = 1, performance = 1.00)
order tariff_01LqrDf_20060226 080004000000 -> urine examination - qualitative (frequency = 1, performance = 1.00)
order tariff_01OhAaY_20070925 080006000000 -> potassium potentiometric (frequency = 1, performance = 1.00)
order tariff_01Oueyz_20060105 080009000000 -> squamous cell carcinoma mbv eia (frequency = 1, performance = 1.00)
order tariff_01PvrSq_20060818 080012000000 -> prothrombin time (frequency = 1, performance = 1.00)
order tariff_01WzpPD_20070511 080005000000 -> sediment (frequency = 1, performance = 1.00)
