190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 5664, performance = 138.29)
sodium flame photometric - pitch -> ultrasound kidney-urinary tract (frequency = 1, performance = 1.00)
sodium flame photometric - pitch -> urea - urgent (frequency = 1, performance = 1.00)
sodium flame phoztometric -> 190101 overage surcharge  a101 (frequency = 1, performance = 172783.00)
speech audiometry - standard - audiol -> tone audiometry - audiological center (frequency = 1, performance = 1.00)
spine - lumbar -> 190205 class 3b a205 (frequency = 1, performance = 86377.00)
spine - lumbar -> MRI spine - lumbar (frequency = 1, performance = 604798.00)
spine - lumbar -> acceptance laboratory research (frequency = 1, performance = 259199.00)
spine - lumbar -> squamous cell carcinoma mbv eia (frequency = 1, performance = 1.00)
spine - lumbar -> teletherapy - megavolt photon irradiation (frequency = 1, performance = 518398.00)
spine - lumbar -> thigh (frequency = 1, performance = 1.00)
spine - thoracolumbar junction -> 190101 overage surcharge  a101 (frequency = 1, performance = 86384.00)
spine - thoracolumbar junction -> follow-up consultation on an outpatient basis (frequency = 1, performance = 1036794.00)
spraying Hickman catheter -> change drain under X-ray control (frequency = 1, performance = 863999.00)
spraying Hickman catheter -> triglycerides - enzymatic (frequency = 1, performance = 1.00)
squamous cell carcinoma mbv eia -> 190204 class 3a a204 (frequency = 1, performance = 86386.00)
squamous cell carcinoma mbv eia -> 1st outpatient consultation (frequency = 1, performance = 259173.00)
squamous cell carcinoma mbv eia -> Cito histological examination (frequency = 1, performance = 691188.00)
squamous cell carcinoma mbv eia -> IV - insertion (frequency = 1, performance = 345582.00)
squamous cell carcinoma mbv eia -> administrative rate - first pol (frequency = 1, performance = 16329591.00)
squamous cell carcinoma mbv eia -> ct gel. as assistant on puncture - biopsy i (frequency = 1, performance = 518390.00)
squamous cell carcinoma mbv eia -> ct thorax (frequency = 1, performance = 4751987.00)
squamous cell carcinoma mbv eia -> simulator - use megavol before starting (frequency = 1, performance = 86379.00)
squamous cell carcinoma mbv eia -> skeleton - total body scintigraphy (frequency = 1, performance = 1209590.00)
squamous cell carcinoma mbv eia -> t3 uptake latent binding cap. born tbg (frequency = 1, performance = 1.00)
squamous cell carcinoma mbv eia -> thrombotest (frequency = 1, performance = 1.00)
squamous cell carcinoma mbv eia -> total protein colorimetric - pitch (frequency = 1, performance = 1.00)
squamous cell carcinoma mbv eia -> transferrin mbv ics (frequency = 1, performance = 1.00)
squamous cell carcinoma mbv eia -> ultrasound - bladder - external (frequency = 1, performance = 1.00)
squamous cell carcinoma mbv eia -> uterus - extirpation abdominal rad (frequency = 1, performance = 1.00)
standard material n.n.a. -> upper arm (frequency = 1, performance = 1.00)
stomach - emptied.-scint fast-flowing b.nourished -> thorax (frequency = 1, performance = 1.00)
stomach - emptied.-scint fast-flowing b.nourished -> thrombotest (frequency = 1, performance = 1.00)
stomach - emptied.-scint fast-flowing b.nourished -> urine examination - qualitative (frequency = 1, performance = 1.00)
stomach - emptied.-scint fast-flowing b.nourished -> uterine tube excision parovarial cyst (frequency = 1, performance = 1.00)
stomach - emptied.-scint fast-flowing b.nourished -> vrw.gesl.org- adnex extirpation through lapar (frequency = 1, performance = 1.00)
t3 uptake latent binding cap. born tbg -> thorax (frequency = 1, performance = 1.00)
telephone consultation -> CT upper abdomen (frequency = 1, performance = 345600.00)
telephone consultation -> MRI spine - lumbar (frequency = 1, performance = 1123200.00)
telephone consultation -> X-ray examination incomplete (frequency = 1, performance = 259200.00)
telephone consultation -> abdominal overview (frequency = 1, performance = 172800.00)
telephone consultation -> antegrade pyelography via puncture (frequency = 1, performance = 259200.00)
telephone consultation -> bot - densitometrie femurhals (frequency = 1, performance = 13219200.00)
telephone consultation -> colon inflow (frequency = 1, performance = 950400.00)
telephone consultation -> ct a. pulmonalis (frequency = 1, performance = 3542400.00)
telephone consultation -> ct gel. as assistant on puncture - biopsy i (frequency = 1, performance = 1123200.00)
telephone consultation -> ct nier (frequency = 1, performance = 345600.00)
telephone consultation -> ct total body (frequency = 1, performance = 432000.00)
telephone consultation -> cytological examination - lymph node punctures (frequency = 1, performance = 86400.00)
telephone consultation -> cytological examination - pancreatic puncture (frequency = 1, performance = 86400.00)
telephone consultation -> cytological examination - urinary renal cyst (frequency = 1, performance = 1900800.00)
telephone consultation -> diagnostic puncture under ultrasound control (frequency = 1, performance = 345600.00)
telephone consultation -> duplex scan - leg veins (frequency = 1, performance = 1900800.00)
telephone consultation -> e.c.g.      - electrocardiography (frequency = 1, performance = 1727999.00)
telephone consultation -> internal medicine    annual pass cost-out (frequency = 1, performance = 518400.00)
telephone consultation -> mammography chest wall (frequency = 1, performance = 950400.00)
telephone consultation -> mri heap (frequency = 1, performance = 777600.00)
telephone consultation -> nuclear research from elsewhere (frequency = 1, performance = 26006400.00)
telephone consultation -> paclitaxel (frequency = 1, performance = 259200.00)
telephone consultation -> patient did not show up for radiology (frequency = 1, performance = 518400.00)
telephone consultation -> skeleton - total body scintigraphy (frequency = 1, performance = 1036800.00)
telephone consultation -> thorax - in the room (frequency = 1, performance = 1.00)
telephone consultation -> total protein (frequency = 1, performance = 1.00)
telephone consultation -> treatment time - unit t3 - megavolt (frequency = 1, performance = 518400.00)
telephone consultation -> triglycerides - enzymatic (frequency = 1, performance = 1.00)
telephone consultation -> ultrasound guided as ass. during abdominal puncture (frequency = 1, performance = 1.00)
telephone consultation -> urea (frequency = 1, performance = 1.00)
telephone consultation -> urinary tract - urodynamic examination-free (frequency = 1, performance = 9676800.00)
telephone consultation -> urine examination - qualitative (frequency = 1, performance = 1.00)
telephone consultation -> vulva - biopsy-puncture-cytology (frequency = 1, performance = 1.00)
telepjone consultation -> administrative rate - first pol (frequency = 1, performance = 0.00)
teletherapy - megavolt photon irradiation -> 190035 day care a007 (frequency = 1, performance = 691193.00)
teletherapy - megavolt photon irradiation -> applied. cured.   anv.card kosten-out (frequency = 1, performance = 950396.00)
teletherapy - megavolt photon irradiation -> transferrin mbv ics (frequency = 1, performance = 1.00)
teletherapy - megavolt photon irradiation -> ultrasound - bladder - external (frequency = 1, performance = 1.00)
teletherapy - megavolt photon irradiation -> ultrasound upper abdomen (frequency = 1, performance = 1.00)
teletherapy - megavolt photon irradiation -> urine examination - qualitative (frequency = 1, performance = 1.00)
testosteron mbv radioisotopen -> 1st consultation visit (frequency = 1, performance = 1382393.00)
testosteron mbv radioisotopen -> ct abdomen (frequency = 1, performance = 7603194.00)
testosteron mbv radioisotopen -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 172796.00)
testosteron mbv radioisotopen -> toxoplasmosis mbv eia toxo-igg (frequency = 1, performance = 1.00)
testosteron mbv radioisotopen -> transferrin mbv ics (frequency = 1, performance = 1.00)
testosteron mbv radioisotopen -> tsh enzym-immunologisch (frequency = 1, performance = 1.00)
testosteron mbv radioisotopen -> tuba uterina - applying clips during l (frequency = 1, performance = 1.00)
testosteron mbv radioisotopen -> ultrasound - internal genitalia (frequency = 1, performance = 1.00)
testosteron mbv radioisotopen -> ultrasound a vue due to pregnancy - with (frequency = 1, performance = 1.00)
testosteron mbv radioisotopen -> ultrasound upper abdomen (frequency = 1, performance = 1.00)
thick gut - appendia acute via me -> 190101 overage surcharge  a101 (frequency = 1, performance = 86376.00)
thigh -> 190035 day care a007 (frequency = 1, performance = 172790.00)
thigh -> 190101 overage surcharge  a101 (frequency = 1, performance = 86382.00)
thigh -> follow-up consultation on an outpatient basis (frequency = 1, performance = 2159997.00)
thorax -> CT upper abdomen (frequency = 1, performance = 86393.00)
thorax -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 86398.00)
thorax -> duplex scan - leg veins (frequency = 1, performance = 172797.00)
thorax -> histological examination - biopsies nno (frequency = 1, performance = 259199.00)
thorax -> hyperthermia treatment - h-1 - (frequency = 1, performance = 1555197.00)
thorax -> mri abdomen (frequency = 1, performance = 172800.00)
thorax -> thrombin time (frequency = 1, performance = 1.00)
thorax -> totaal t3 - trijoodthyronine mbv radiois (frequency = 1, performance = 1.00)
thorax -> totaal t4 - thyroxine immunofluorimetris (frequency = 1, performance = 1.00)
thorax -> transferrin mbv ics (frequency = 1, performance = 1.00)
thorax -> treat - in hyperpressure tank (frequency = 1, performance = 1.00)
thorax -> vagina - examination under anesthesia (frequency = 1, performance = 1.00)
thorax -> vitamin b12 using chemiluminescence (frequency = 1, performance = 1.00)
thorax -> vulva - radicale vulvect. znd ingu (frequency = 1, performance = 1.00)
thorax - in the room -> acceptance laboratory research (frequency = 1, performance = 86374.00)
thorax - in the room -> thorax - suction drainage treatment a (frequency = 1, performance = 1.00)
thorax - in the room -> total protein (frequency = 1, performance = 1.00)
thorax - in the room -> total protein colorimetric - pitch (frequency = 1, performance = 1.00)
thorax - in the room -> vagina - extirpation of vagina with (frequency = 1, performance = 1.00)
thorax - in the room -> ventilation - anesthesia - first day (frequency = 1, performance = 1.00)
thorax - in the room -> vrw.gesl.org- second-look-oper.ovariumca (frequency = 1, performance = 1.00)
thorax - in the room -> vulva - wide local excision of a (frequency = 1, performance = 1.00)
thorax - suction drainage treatment a -> urea (frequency = 1, performance = 1.00)
thrombin time -> 190101 overage surcharge  a101 (frequency = 1, performance = 86380.00)
thrombin time -> simulator - use megavol before starting (frequency = 1, performance = 345577.00)
thrombin time -> urine examination - qualitative (frequency = 1, performance = 1.00)
thrombotest -> 190021 clinical admission a002 (frequency = 1, performance = 604794.00)
