190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 5521, performance = 47.95)
urige examination - qualitative -> telephone consultation (frequency = 1, performance = 0.00)
urinary tract - urodynamic examination-free -> administrative rate - first pol (frequency = 1, performance = 1641599.00)
urine examination - qualitLative -> hemoglobun photoelectric (frequency = 1, performance = 431978.00)
urine examination - qualitatGive -> potassium flame photomietric - pitch (frequency = 1, performance = 604796.00)
urine examination - qualitative -> 1st consultation visit (frequency = 1, performance = 1295993.00)
urine examination - qualitative -> 1st outpatient consultation (frequency = 1, performance = 86393.00)
urine examination - qualitative -> CT upper abdomen (frequency = 1, performance = 1123196.00)
urine examination - qualitative -> abdominal overview (frequency = 1, performance = 259195.00)
urine examination - qualitative -> administrative rate - first pol (frequency = 1, performance = 3196794.00)
urine examination - qualitative -> counting platelets - urgent (frequency = 1, performance = 431993.00)
urine examination - qualitative -> coupe available for inspection (frequency = 1, performance = 86374.00)
urine examination - qualitative -> e.c.g.      - electrocardiography (frequency = 1, performance = 777571.00)
urine examination - qualitative -> hyperthermia (frequency = 1, performance = 518392.00)
urine examination - qualitative -> simulator - use megavol before starting (frequency = 1, performance = 172791.00)
urine examination - qualitative -> skeleton - total body scintigraphy (frequency = 1, performance = 431982.00)
urine examination - qualitative -> ultrasound a vue due to pregnancy - with (frequency = 1, performance = 5615971.00)
urine examination - qualitative -> vagina - examination under anesthesia (frequency = 1, performance = 1.00)
urine examination - qualitative -> ventilation - anesthesia - first day (frequency = 1, performance = 1.00)
urine examination - qualitative -> ventilation - anesthesia - second through five (frequency = 1, performance = 1.00)
urine examination - qualitative -> vrw.gesl.org- vu plastic surgery (frequency = 1, performance = 1.00)
utegus - carc. cervix according to value -> 190205 class 3b a205 (frequency = 1, performance = 259184.00)
uterine tube excision parovarial cyst -> uterus - carc. cervix according to value (frequency = 1, performance = 1.00)
uterus      - hysteroscopie -> 190101 overage surcharge  a101 (frequency = 1, performance = 86395.00)
uterus      - hysteroscopie -> uterus - curettage - diagnostic (frequency = 1, performance = 1.00)
uterus      - hysteroscopie -> vagina      - scopie incl.evt.vulvabiops (frequency = 1, performance = 1.00)
uterus      - hysteroscopie -> vrw.gesl.org- biopsy-puncture-cytology (frequency = 1, performance = 1.00)
uterus - carc. cervix according to value -> acceptance laboratory research (frequency = 1, performance = 86384.00)
uterus - carc. cervix accordjng to value -> Acceptance laboratory research (frequency = 1, performance = 86383.00)
uterus - curettage - diagnostic -> follow-up consultation on an outpatient basis (frequency = 1, performance = 691193.00)
uterus - excision-destruction path.af -> 190205 class 3b a205 (frequency = 1, performance = 86395.00)
uterus - exirpation - abdominal me -> follow-up consultation on an outpatietn basis (frequency = 1, performance = 17798380.00)
uterus - extirp.abd.rad. - the lymph -> 190205 class 3b a205 (frequency = 1, performance = 86380.00)
uterus - extirp.abd.vag.rad.- lympha -> 190205 class 3b a205 (frequency = 1, performance = 86395.00)
uterus - extirpation - abdominal me -> days of rest - all spec.beh.kinderg.-reval. (frequency = 1, performance = 86395.00)
uterus - extirpation - abdominal me -> follow-up consultation on an outpatient basis (frequency = 1, performance = 6220800.00)
uterus - extirpation abdominal.total me -> 190101 overage surcharge  a101 (frequency = 1, performance = 86381.00)
uterus - extirpation vaginal total -> 190205 class 3b a205 (frequency = 1, performance = 86397.00)
uterus - extirpation vaginal total -> vrw.gesl.org- second-look-oper.ovariumca (frequency = 1, performance = 1.00)
uterus - to. laparoscopic hysteria -> vrw.gesl.org- adnex extirpation through lapar (frequency = 1, performance = 1.00)
uterus - total abdominal excision -> 190204 class 3a a204 (frequency = 1, performance = 86396.00)
vacceptance laboratory research -> acceptance laboraHtory research (frequency = 1, performance = 1555200.00)
vagina      - colpocleisis lefort -> vagina      - tension-free vaginal tape (frequency = 1, performance = 1.00)
vagina      - scopie incl.evt.vulvabiops -> 1st consultation visit (frequency = 1, performance = 1555197.00)
vagina      - scopie incl.evt.vulvabiops -> acceptance laboratory research (frequency = 1, performance = 2246396.00)
vagina      - scopie incl.evt.vulvabiops -> vagina - biopsy-puncture-cytology (frequency = 1, performance = 1.00)
vagina      - scopie incl.evt.vulvabiops -> vulva - biopsy-puncture-cytology (frequency = 1, performance = 1.00)
vagina      - scopje incl.evt.vulvabiops -> telepOhone consultation (frequency = 1, performance = 19871996.00)
vagina      - tension-free vaginal tape -> 190205 class 3b a205 (frequency = 1, performance = 86391.00)
vagina - examination nder anesthesia -> teletherapy - megavoltp hoton irradiation (frequency = 1, performance = 2764795.00)
vagina - examination under anesthesa -> Follow-up consultation on an outpatient basis (frequency = 1, performance = 5097597.00)
vagina - examination under anesthesia -> 190035 day care a007 (frequency = 1, performance = 172795.00)
vagina - examination under anesthesia -> CT upper abdomen (frequency = 1, performance = 518395.00)
vagina - examination under anesthesia -> ct hals (frequency = 1, performance = 345596.00)
vagina - examination under anesthesia -> ct thorax (frequency = 1, performance = 691193.00)
vagina - examination under anesthesia -> ct total body (frequency = 1, performance = 259195.00)
vagina - examination under anesthesia -> echo abdomen (frequency = 1, performance = 604794.00)
vagina - examination under anesthesia -> patient did not show up for radiology (frequency = 1, performance = 345597.00)
vagina - examination under anesthesia -> tumor - PET scan total body (frequency = 1, performance = 1209591.00)
vagina - examination under anesthesia -> vagina - other excision pathology (frequency = 1, performance = 1.00)
vagina - examination under anesthesia -> vulva - incision - other (frequency = 1, performance = 1.00)
vagina - examination under anesthesia -> vulva - suturing of vulva (frequency = 1, performance = 1.00)
vagina - examination under anesthesia -> vulva - therapeutic puncture (frequency = 1, performance = 1.00)
vagina - examination under anesthesiga -> 190205 class 3b a205 (frequency = 1, performance = 86388.00)
vagina - extirpation of vagina with -> 190204 class 3a a204 (frequency = 1, performance = 86381.00)
vagina - other excision pathology -> 190101 overage surcharge  a101 (frequency = 1, performance = 86396.00)
vagina - other excision pathology -> 190205 class 3b a205 (frequency = 1, performance = 86391.00)
vagina - other excision pathology -> vulva - wide local excision of a (frequency = 1, performance = 1.00)
vagina - vaginotomies -> acceptance laboratory research (frequency = 1, performance = 1036798.00)
vagina - vesicovaginal operation fi -> 190205 class 3b a205 (frequency = 1, performance = 86398.00)
vancomycine kwn - immuno-assay -> 190101 overage surcharge  a101 (frequency = 1, performance = 86374.00)
vancomycine kwn - immuno-assay -> 190205 class 3b a205 (frequency = 1, performance = 86357.00)
vessels - venipuncture -> 190205 class 3b a205 (frequency = 1, performance = 86365.00)
vitamin b1 - thiamine -> 190205 class 3b a205 (frequency = 1, performance = 86387.00)
vitamin b1 - thiamine -> vitamin b6 (frequency = 1, performance = 1.00)
vitamin b12 using chemiluminescence -> 190035 day care a007 (frequency = 1, performance = 172786.00)
vitamin b12 using chemiluminescence -> acceptance laboratory research (frequency = 1, performance = 8899184.00)
vitamin b12 using chemiluminescence -> bot - densitometrie femurhals (frequency = 1, performance = 86394.00)
vitamin b12 using chemiluminescence -> ct abdomen (frequency = 1, performance = 1209583.00)
vitamin e -hplc method -> Cito histological examination (frequency = 1, performance = 86379.00)
vitamine b2 -> vitamine b3 (frequency = 1, performance = 1.00)
vitamine b2 -> vitamine d3 (frequency = 1, performance = 1.00)
vitamine b3 -> 190101 overage surcharge  a101 (frequency = 1, performance = 86380.00)
vitamine d -> 19h0205 class 3b a205 (frequency = 1, performance = 172787.00)
vitamine d3 -> 190101 overage surcharge  a101 (frequency = 1, performance = 86386.00)
vitamine d3 -> acceptance laboratory research (frequency = 1, performance = 518387.00)
vitamine d3 -> zink (frequency = 1, performance = 1.00)
vlucose -> craetinine (frequency = 1, performance = 172795.00)
voiding cystourethrography -> telephone consultation (frequency = 1, performance = 777600.00)
von willebrand profile mbv protease -> 190101 overage surcharge  a101 (frequency = 1, performance = 86349.00)
vrw.gesl.org - ovarian-tubal adhesiolysis -> 190101 overage surcharge  a101 (frequency = 1, performance = 86396.00)
vrw.gesl.org- biopsy-puncture-cytology -> 190101 overage surcharge  a101 (frequency = 1, performance = 86390.00)
vrw.gesl.org- biopsy-puncture-cytology -> follow-up consultation on an outpatient basis (frequency = 1, performance = 259194.00)
vrw.gesl.org- biopsy-puncture-cytology -> teletherapy - megavolt photon irradiation (frequency = 1, performance = 1123195.00)
vrw.gesl.org- biopsy-puncture-cytology -> vulva - biopsy-puncture-cytology (frequency = 1, performance = 1.00)
vrw.gesl.org- curettage fractionated -> 190101 overage surcharge  a101 (frequency = 1, performance = 86386.00)
vrw.gesl.org- curettage fractionated -> 1st outpatient consultation (frequency = 1, performance = 604796.00)
vrw.gesl.org- curettage fractionated -> acceptance laboratory research (frequency = 1, performance = 1468794.00)
vrw.gesl.org- curettage fractionated -> clinical card - obstetrics and gynaeco (frequency = 1, performance = 6220798.00)
vrw.gesl.org- curettage fractionated -> crp c-reactive protein - rush (frequency = 1, performance = 691196.00)
vrw.gesl.org- curettage fractionated -> cytological examination - vagina - (frequency = 1, performance = 14601593.00)
vrw.gesl.org- curettage fractionated -> telephone consultation (frequency = 1, performance = 777590.00)
vrw.gesl.org- curettage fractionated -> vulva - biopsy-puncture-cytology (frequency = 1, performance = 1.00)
vrw.gesl.org- exc.destruct.path.deviation -> 190021 clinical admission a002 (frequency = 1, performance = 1123195.00)
vrw.gesl.org- exc.destruct.path.deviation -> telephone consultation (frequency = 1, performance = 1641595.00)
vrw.gesl.org- operation of clitoris nno -> follow-up consultation on an outpatient basis (frequency = 1, performance = 863997.00)
vrw.gesl.org- vu plastic surgery -> vulva       - partiele vulvectomie (frequency = 1, performance = 1.00)
vrw.gesl.org- vu plastic surgery -> vulva - rad.vulvectomy - opp.en d (frequency = 1, performance = 1.00)
vrw.gesl.org- vu plastic surgery -> vulva - radicale vulvect. znd ingu (frequency = 1, performance = 1.00)
vrw.gesl.org- vu plastic surgery -> vulva - vulvectomy - inguinal block (frequency = 1, performance = 1.00)
vrw.gesl.org- vu plastic surgery -> vulva - wide local excision of a (frequency = 1, performance = 1.00)
vulv a- wide local excision of a -> bacteriological examination wth culture -nie (frequency = 1, performance = 518399.00)
vulva - biopsy-puncture-cytology -> 190205 class 3b a205 (frequency = 1, performance = 86395.00)
vulva - biopsy-puncture-cytology -> acceptance laboratory research (frequency = 1, performance = 1295992.00)
vulva - biopsy-puncture-cytology -> obstetrician-gynaec.  anv.card kosten-out (frequency = 1, performance = 1468795.00)
vulva - incision - other -> cytological examination - lymph node punctures (frequency = 1, performance = 518393.00)
vulva - rad.vulvectomy - opp.en d -> 190204 class 3a a204 (frequency = 1, performance = 86384.00)
