190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 5151, performance = 1.00)
leukocyte counting electronically -> order tariff_10azcWi_20071031 080015000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_11cVFEj_20060308 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_11cslKD_20051027 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_12CQmiD_20071207 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_12iRVxl_20060313 080019000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_12rTOoU_20061201 080006000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_13oaYjk_20051024 080012000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_14iaWfu_20070419 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_16FEsCX_20060419 080017000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_16LosOC_20060707 080013000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_16elUed_20060817 080009000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_16ipqCi_20070402 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_16qgoMB_20070220 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_17HJyIi_20060213 080017000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_17Kysfc_20070921 080016000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_17xStUR_20070522 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_18GFWyK_20070223 080013000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_18XQSvd_20080303 080011000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_18lbzCw_20080114 080011000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_19LRHGX_20070108 080013000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_19cPWqa_20060829 080011000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_19fsLty_20061121 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_19vVeLn_20050425 080019000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_20DuxPG_20070711 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_20NkBFN_20051029 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_21FEBTm_20060314 080012000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_21KLYvL_20070529 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_21UiEKz_20061211 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_21XVvZa_20070522 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_21YENxL_20070205 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_21gBygX_20070201 080011000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_21rlWjS_20080214 080018000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_21vrers_20061225 080009000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_22RltQc_20070125 080011000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_22wDBDO_20061219 080020000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_23zfMVw_20060721 080016000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_24wmPsi_20070607 080011000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_25WfpuD_20071114 080017000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_25vnzqF_20051208 080006000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_26AKRGU_20051130 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_27CWYLE_20071224 080009000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_28EHNuk_20060209 080015000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_28OwgnL_20071212 080019000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_31FYvUv_20080225 080009000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_31bQuoQ_20070521 080014000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_31oglhV_20071128 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_32ZIOAx_20070704 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_33PhVlj_20070226 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_33XfYFp_20070115 080006000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_33jFHcW_20080306 080014000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_33swike_20070716 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_34CGmlD_20051020 080018000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_34GpoWa_20060707 080016000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_34oDlYV_20060308 080013000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_35GWhPq_20070619 080015000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_35rLOfA_20070618 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_36aDYYO_20070326 080016000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_36vFTAd_20051021 080015000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_37QycrC_20061209 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_37xzZzU_20070611 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_38PqfkM_20071114 080018000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_38WFiRk_20070108 080013000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_38wOkkV_20070817 080013000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_39OGQGM_20080211 080010000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_39zSGAl_20071113 080005000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_39zmCAN_20070129 080009000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_40BVKgn_20070215 080016000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_40EtIvn_20061220 080012000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_40PRxvS_20060829 080003000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_40yvHTF_20070427 080013000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_41NNmWS_20070809 080015000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_42QCyyP_20061223 080017000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_42dOnDh_20060804 080018000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_42yFkJB_20070521 080006000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_43iWtGT_20071129 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_44hZknA_20060227 080003000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_44jfAYB_20050816 080005000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_45FjVoZ_20071001 080013000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_45RjYSS_20060905 080003000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_45qtzyd_20070619 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_47pweTu_20071203 080015000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_48hIQpw_20070910 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_49HrguD_20070802 080016000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_50dWdZI_20051214 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_50sQrgP_20070227 080017000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_51MWESr_20061127 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_52BdNJB_20070122 080006000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_52OVgOO_20070507 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_52ViuWE_20060904 080011000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_52kBMQJ_20070903 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_52wfyUu_20060614 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_54YTyUE_20060920 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_54rhmyc_20071129 080015000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_55CBuff_20070903 080006000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_55aBQAh_20061031 080006000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_56NnkbA_20080228 080018000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_56pzcMg_20060315 080011000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_57wrbNV_20060619 080015000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_58cbEis_20061004 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_58wgaPK_20070910 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_60JtVua_20070709 080014000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_61KyVsC_20070917 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_61cpLIp_20070202 080005000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_61rsYuA_20060913 080008000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_62dNwCL_20060214 080009000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_62hEnXX_20070523 080018000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_62oFvwb_20070514 080007000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_62rQweS_20080202 080014000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_62tNJJZ_20061130 080013000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_63nMLaB_20060920 080020000000 (frequency = 1, performance = 1.00)
leukocyte counting electronically -> order tariff_64GpeoP_20071211 080017000000 (frequency = 1, performance = 1.00)
