190101 overage surcharge  a101 -> 190205 class 3b a205 (frequency = 2873, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91doRnb_20061212 080007000000 -> glucose (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91dukdg_20060123 080005000000 -> order tariff_05ACcek_20060123 080006000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91fCIHC_20060907 080009000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91gdaqi_20060304 080002000000 -> 190101 overage surcharge  a101_55pGLUc_20060305 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91gxqAW_20050422 080001000000 -> ct abdomen (frequency = 1, performance = 1036799.00)
days of rest - all spec.beh.kinderg.-reval._91hYqOe_20050215 080002000000 -> 190205 class 3b a205_47oFGka_20050216 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91jwBBc_20070524 080002000000 -> 190101 overage surcharge  a101_34XsrKM_20070525 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91kWCMl_20050405 080003000000 -> 190101 overage surcharge  a101_31GBoyB_20050406 080000000000 (frequency = 1, performance = 86397.00)
days of rest - all spec.beh.kinderg.-reval._91lxUiz_20060216 080002000000 -> 190101 overage surcharge  a101_48kMrhZ_20060217 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91lzCdL_20071003 080003000000 -> simulator - use megavol before starting (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91miRox_20070924 080003000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91mrLDk_20051006 080004000000 -> glucose (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91nTMIG_20070205 080002000000 -> 190101 overage surcharge  a101_92oTQmu_20070206 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91ohBZV_20060801 080001000000 -> 190205 class 3b a205_91Hpgrj_20060802 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._91qCbjJ_20071016 080004000000 -> simulator - use megavol before starting (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91qDQPn_20070823 080002000000 -> 190101 overage surcharge  a101_11xLSaF_20070824 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91rYsFK_20050608 080003000000 -> filtered erythrocyte concentrate (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91rbbaY_20070727 080002000000 -> 190101 overage surcharge  a101_83QMePZ_20070728 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91saGki_20080121 080006000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91tABez_20060822 080004000000 -> order tariff_88vtiMg_20060822 080005000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91ttTGq_20061017 080001000000 -> 190101 overage surcharge  a101_02yyDVu_20061018 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._91vYsdO_20060528 080002000000 -> 190101 overage surcharge  a101_07nphdF_20060529 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._91vaGfc_20080201 080002000000 -> paclitaxel (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._91wRwPR_20050114 080001000000 -> 190205 class 3b a205_91dQbAh_20050115 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._91xvRZD_20060703 080001000000 -> 190205 class 3b a205_30DPydw_20060704 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._91yTOLb_20060725 080002000000 -> 190205 class 3b a205_97PsGXa_20060726 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._92ABDUD_20070711 080002000000 -> 190205 class 3b a205_65QWSWi_20070712 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._92BApGN_20060726 080001000000 -> 190205 class 3b a205_21gWwRi_20060727 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._92BCKEc_20070908 080001000000 -> 190205 class 3b a205_63IReVM_20070909 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._92DIeso_20070909 080002000000 -> 190101 overage surcharge  a101_43oJlsi_20070910 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._92GRceV_20070604 080005000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92GXITJ_20050126 080001000000 -> 190205 class 3b a205_13ZmEQV_20050127 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._92Hnxgf_20060209 080004000000 -> histological examination - minor resection (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92HxOPp_20080227 080004000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92IhsUd_20071030 080002000000 -> 190021 clinical admission a002 (frequency = 1, performance = 518398.00)
days of rest - all spec.beh.kinderg.-reval._92JUSQk_20060911 080006000000 -> filtered erythrocyte concentrate (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92LDuAq_20050929 080015000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92LUOnA_20071206 080001000000 -> 190205 class 3b a205_88yafEk_20071207 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._92MIgJI_20071019 080001000000 -> 190205 class 3b a205_00DfPGc_20071020 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._92MVKBh_20061031 080001000000 -> 190101 overage surcharge  a101_66fwnBj_20061101 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._92Msenh_20060614 080005000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92NPwnp_20051026 080008000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92OCUDD_20060602 080002000000 -> 190101 overage surcharge  a101_22wKHsI_20060603 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._92OoytB_20060605 080001000000 -> 190205 class 3b a205_69CdWcC_20060606 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._92POPYC_20070530 080009000000 -> gammaglutamyltranspeptidase (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92PnAwT_20080102 080002000000 -> 190101 overage surcharge  a101_94UPzOe_20080103 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._92Rtciw_20051212 080009000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92SMOmx_20080220 080002000000 -> 190101 overage surcharge  a101_79Pavfu_20080221 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._92SVZrD_20070412 080002000000 -> patient did not show up for radiology (frequency = 1, performance = 431998.00)
days of rest - all spec.beh.kinderg.-reval._92SlFOE_20050607 080001000000 -> 190205 class 3b a205_06rYvDq_20050608 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._92TTICO_20050113 080001000000 -> telephone consultation (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92TaIfN_20060709 080002000000 -> 190101 overage surcharge  a101_60QHCvj_20060710 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._92VUHOz_20071117 080002000000 -> 190101 overage surcharge  a101_81YWUQt_20071118 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._92XFiLA_20060319 080006000000 -> hemoglobin photoelectric - urgent (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92XVoeF_20050603 080002000000 -> acceptance laboratory research_88XnrXG_20050614 080000000000 (frequency = 1, performance = 950398.00)
days of rest - all spec.beh.kinderg.-reval._92YPcZF_20060803 080002000000 -> order tariff_77erPCs_20060803 080003000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92YVLfG_20051125 080006000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92ZeEfv_20061011 080002000000 -> ct abdomen (frequency = 1, performance = 1036798.00)
days of rest - all spec.beh.kinderg.-reval._92bIWil_20060206 080002000000 -> 190101 overage surcharge  a101_67viKaS_20060207 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._92bLjTs_20070712 080004000000 -> e.c.g.      - electrocardiography (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92bpFMb_20070207 080002000000 -> 190101 overage surcharge  a101_25YMziq_20070208 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._92bpWvJ_20060510 080001000000 -> acceptance laboratory research_02TQnxs_20060515 080000000000 (frequency = 1, performance = 431999.00)
days of rest - all spec.beh.kinderg.-reval._92btNIx_20060107 080002000000 -> 190101 overage surcharge  a101_13lXzdE_20060108 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._92eLwJl_20050907 080003000000 -> order tariff_97RBWXb_20050907 080004000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92eZpmM_20070709 080003000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92fsuxy_20060820 080004000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92gAvVW_20071214 080002000000 -> acceptance laboratory research_37zVUuI_20071217 080000000000 (frequency = 1, performance = 259198.00)
days of rest - all spec.beh.kinderg.-reval._92heGNz_20070704 080002000000 -> 190205 class 3b a205_46wmsdu_20070705 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._92jncuc_20070803 080002000000 -> 190101 overage surcharge  a101_00PEShS_20070804 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._92lcJHf_20051110 080005000000 -> hematocrit using centrifuge (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92liLRB_20061026 080007000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92lonEg_20060211 080002000000 -> follow-up consultation on an outpatient basis (frequency = 1, performance = 4665598.00)
days of rest - all spec.beh.kinderg.-reval._92mAOCq_20071226 080004000000 -> order tariff_57ETJxq_20071226 080005000000 (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92mERhT_20071018 080003000000 -> pelvis (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92mNKKa_20050803 080002000000 -> 190101 overage surcharge  a101_62TiPbr_20050804 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._92ncadg_20050912 080005000000 -> magnesium bait - speed (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92oHEDT_20071110 080001000000 -> 190205 class 3b a205_54QpMQx_20071111 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._92qQCcV_20080117 080008000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92rLLcr_20060611 080011000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92tYhVq_20060615 080005000000 -> glucose (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92tguJX_20050531 080003000000 -> 190101 overage surcharge  a101_53nnGBB_20050601 080000000000 (frequency = 1, performance = 86397.00)
days of rest - all spec.beh.kinderg.-reval._92txwzV_20070125 080004000000 -> hepatitis B surface antigen confirmation (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92uDHFl_20070601 080001000000 -> 190205 class 3b a205_57YzRmz_20070602 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._92urkLz_20070913 080005000000 -> hemoglobin photoelectric (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92vkQYf_20060217 080008000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92vopBr_20060713 080006000000 -> filtered erythrocyte concentrate (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92wOBML_20070818 080001000000 -> filtered erythrocyte concentrate (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92ywSzM_20070713 080003000000 -> histological examination - major resection p (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92zRkRe_20070426 080002000000 -> paclitaxel (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._92zkBQD_20061206 080003000000 -> 190101 overage surcharge  a101_00dPQMc_20061207 080000000000 (frequency = 1, performance = 86397.00)
days of rest - all spec.beh.kinderg.-reval._93AZmxa_20070427 080005000000 -> doxorubicine liposomal --caelyx-- (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._93BNKbY_20080118 080002000000 -> simulator - use megavol before starting (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._93EEFIu_20070905 080003000000 -> 190101 overage surcharge  a101_75ogMIW_20070906 080000000000 (frequency = 1, performance = 86397.00)
days of rest - all spec.beh.kinderg.-reval._93FUYyZ_20050827 080002000000 -> 190101 overage surcharge  a101_48jeJUJ_20050828 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._93FiVRO_20050524 080001000000 -> 190021 clinical admission a002 (frequency = 1, performance = 518399.00)
days of rest - all spec.beh.kinderg.-reval._93GWvmm_20070327 080006000000 -> filtered erythrocyte concentrate (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._93GpAtk_20071208 080002000000 -> 190101 overage surcharge  a101_33pBUkX_20071209 080000000000 (frequency = 1, performance = 86398.00)
days of rest - all spec.beh.kinderg.-reval._93IonrB_20070326 080001000000 -> 190205 class 3b a205_58SwvlL_20070327 080000000000 (frequency = 1, performance = 86399.00)
days of rest - all spec.beh.kinderg.-reval._93Jfkwy_20070813 080004000000 -> differential count automatically (frequency = 1, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._93LIpwO_20060501 080005000000 -> hemoglobin photoelectric - urgent (frequency = 1, performance = 1.00)
