Case,Activity,Timestamp,label
4059,EVENT 8 END,2024-11-15 21:14:57.365,
4060,Take order;start,2024-10-30 01:00:00.000,
4060,Review order,2024-10-30 01:01:28.982,
4060,prepare drinks,2024-10-30 01:02:05.145,
4060,Bring drinks;Review drinks,2024-10-30 01:02:29.645,form-based events(2024-10-30 01:02:29.645)
4060,Prepare main course,2024-11-07 18:10:29.973,
4060,Signal food complete,2024-11-15 21:31:08.211,
4060,Bring food,2024-11-15 21:46:46.599,
4060,Deliver to customer,2024-11-15 21:49:58.295,
4060,EVENT 8 END,2024-11-15 21:53:10.408,
4061,Take order;start,2024-10-30 01:15:00.000,
4061,Review order,2024-10-30 01:15:37.695,
4061,Prepare starter;prepare drinks,2024-10-30 01:17:16.155,
4061,Bring drinks,2024-10-30 01:22:58.408,
4061,Review drinks,2024-10-30 01:23:23.309,
4061,Prepare main course,2024-11-07 18:12:15.502,
4061,Signal food complete,2024-11-15 20:06:44.672,
4061,Bring food,2024-11-15 20:17:28.753,
4061,Deliver to customer,2024-11-15 20:21:57.280,
4061,EVENT 8 END,2024-11-15 20:22:18.552,
4062,Take order;start,2024-10-30 01:30:00.000,
4062,Review order,2024-10-30 01:32:46.268,
4062,prepare drinks,2024-10-30 01:32:56.919,
4062,Bring drinks;Review drinks,2024-10-30 01:41:32.405,form-based events(2024-10-30 01:41:32.405)
4062,Prepare main course,2024-11-07 18:29:40.669,
4062,Signal food complete,2024-11-15 20:47:09.345,
4062,Bring food,2024-11-15 22:41:26.594,
4062,Deliver to customer,2024-11-15 22:48:04.961,
4062,EVENT 8 END,2024-11-15 22:49:15.140,
4063,Take order;start,2024-10-30 01:45:00.000,
4063,Review order,2024-10-30 01:53:57.168,
4063,prepare drinks,2024-10-30 01:54:17.837,
4063,Bring drinks,2024-10-30 01:54:40.783,
4063,Review drinks,2024-10-30 01:57:05.071,
4063,Prepare main course,2024-11-07 18:31:40.585,
4063,Signal food complete,2024-11-15 21:06:28.045,
4063,Bring food,2024-11-15 21:48:23.411,
4063,Deliver to customer,2024-11-15 21:48:54.657,
4063,EVENT 8 END,2024-11-15 21:49:37.657,
4064,start,2024-10-30 02:00:00.000,
4064,Take order,2024-10-30 18:00:00.000,
4064,Review order,2024-10-30 18:00:21.470,
4064,prepare drinks,2024-10-30 18:02:12.711,
4064,Bring drinks,2024-10-30 18:02:37.070,
4064,Review drinks,2024-10-30 18:06:02.794,
4064,Prepare main course,2024-11-07 18:32:06.811,
4064,Signal food complete,2024-11-15 21:48:23.411,
4064,Bring food,2024-11-15 21:53:31.568,
4064,Deliver to customer,2024-11-15 21:53:50.762,
4064,EVENT 8 END,2024-11-15 21:54:15.054,
4065,Take order;start,2024-10-30 18:15:00.000,
4065,Review order,2024-10-30 18:16:05.747,
4065,prepare drinks,2024-10-30 18:16:46.862,
4065,Bring drinks,2024-10-30 18:18:56.012,
4065,Review drinks,2024-10-30 18:20:10.271,
4065,Prepare main course,2024-11-07 19:11:36.652,
4065,Signal food complete,2024-11-15 22:00:57.718,
4065,Bring food,2024-11-16 00:02:09.040,
4065,Deliver to customer,2024-11-16 00:03:17.039,
4065,EVENT 8 END,2024-11-16 00:04:07.578,
4066,Take order;start,2024-10-30 18:30:00.000,
4066,Review order,2024-10-30 18:34:55.631,
4066,prepare drinks,2024-10-30 18:35:08.492,
4066,Bring drinks,2024-10-30 18:43:55.561,
4066,Review drinks,2024-10-30 18:45:14.117,
4066,prepare drinks,2024-10-30 18:45:16.644,
4066,Bring drinks,2024-10-30 18:46:44.105,
4066,Review drinks,2024-10-30 18:48:07.097,
4066,Prepare main course,2024-11-07 19:14:35.239,
4066,Signal food complete,2024-11-15 22:37:33.039,
4066,Bring food,2024-11-15 22:59:39.822,
4066,Deliver to customer,2024-11-15 23:00:45.365,
4066,EVENT 8 END,2024-11-15 23:01:47.969,
4067,Take order;start,2024-10-30 18:45:00.000,
4067,Review order,2024-10-30 18:46:27.350,
4067,prepare drinks,2024-10-30 18:46:40.421,
4067,Bring drinks,2024-10-30 18:47:11.802,
4067,Review drinks,2024-10-30 18:48:29.789,
4067,prepare drinks,2024-10-30 18:49:48.616,
4067,Bring drinks,2024-10-30 18:55:18.468,
4067,Review drinks,2024-10-30 19:00:34.727,
4067,prepare drinks,2024-10-30 19:01:16.367,
4067,Bring drinks,2024-10-30 19:11:26.909,
4067,Review drinks,2024-10-30 19:25:57.489,
4067,prepare drinks,2024-10-30 19:26:05.884,
4067,Bring drinks,2024-10-30 19:31:02.774,
4067,Review drinks,2024-10-30 19:31:43.997,
4067,Prepare main course,2024-11-07 19:15:21.659,
4067,Signal food complete,2024-11-15 22:41:26.594,
4067,Bring food,2024-11-15 23:10:15.296,
4067,Deliver to customer,2024-11-15 23:14:47.878,
4067,EVENT 8 END,2024-11-15 23:15:26.776,
4068,Take order;start,2024-10-30 19:00:00.000,
4068,Review order,2024-10-30 19:06:29.198,
4068,Prepare starter;prepare drinks,2024-10-30 19:07:40.522,
4068,Bring drinks;Review drinks,2024-10-30 19:12:39.256,form-based events(2024-10-30 19:12:39.256)
4068,Signal food complete,2024-11-07 19:26:37.871,
4068,Bring food,2024-11-07 20:11:27.400,
4068,Deliver to customer,2024-11-07 20:16:09.144,
4068,EVENT 8 END,2024-11-07 20:17:36.897,
4069,Take order;start,2024-10-30 19:15:00.000,
4069,Review order,2024-10-30 19:15:40.024,
4069,Prepare starter;prepare drinks,2024-10-30 19:16:57.629,
4069,Bring drinks;Review drinks,2024-10-30 19:17:59.762,form-based events(2024-10-30 19:17:59.762)
4069,prepare drinks,2024-10-30 19:23:22.430,
4069,Bring drinks;Review drinks,2024-10-30 19:24:39.091,form-based events(2024-10-30 19:24:39.091)
4069,Prepare main course,2024-11-07 19:33:24.942,
4069,Signal food complete,2024-11-15 23:03:06.937,
4069,Bring food,2024-11-15 23:09:55.314,
4069,Deliver to customer,2024-11-15 23:14:08.315,
4069,EVENT 8 END,2024-11-15 23:18:52.727,
4070,Take order;start,2024-10-30 19:30:00.000,
4070,Review order,2024-10-30 19:34:37.662,
4070,prepare drinks,2024-10-30 19:35:31.856,
4070,Bring drinks,2024-10-30 19:37:56.410,
4070,Review drinks,2024-10-30 19:41:52.060,
4070,Prepare main course,2024-11-07 19:44:57.500,
4070,Signal food complete,2024-11-15 23:10:15.296,
4070,Bring food,2024-11-15 23:47:03.092,
4070,Deliver to customer,2024-11-15 23:49:43.251,
4070,EVENT 8 END,2024-11-15 23:52:27.826,
4071,Take order;start,2024-10-30 19:45:00.000,
4071,Review order,2024-10-30 19:48:38.099,
4071,prepare drinks,2024-10-30 19:51:15.320,
4071,Bring drinks,2024-10-30 19:52:13.819,
4071,Review drinks,2024-10-30 19:57:21.811,
4071,Prepare main course,2024-11-07 20:11:27.400,
4071,Signal food complete,2024-11-16 00:02:09.040,
4071,Bring food,2024-11-16 01:16:37.558,
4071,Deliver to customer,2024-11-16 01:20:56.057,
4071,EVENT 8 END,2024-11-16 01:21:31.857,
4072,Take order;start,2024-10-30 20:00:00.000,
4072,Review order,2024-10-30 20:00:15.318,
4072,prepare drinks,2024-10-30 20:01:01.566,
4072,Bring drinks,2024-10-30 20:03:31.881,
4072,Review drinks,2024-10-30 20:21:50.424,
4072,prepare drinks,2024-10-30 20:22:00.370,
4072,Bring drinks,2024-10-30 20:24:33.271,
4072,Review drinks,2024-10-30 20:30:39.048,
4072,Prepare main course,2024-11-07 20:12:41.288,
4072,Signal food complete,2024-11-16 00:06:17.713,
4072,Bring food,2024-11-16 00:10:12.993,
4072,Deliver to customer,2024-11-16 00:43:31.956,
4072,EVENT 8 END,2024-11-16 00:46:51.908,
4073,Take order;start,2024-10-30 20:15:00.000,
4073,Review order,2024-10-30 20:15:53.202,
4073,Prepare starter;prepare drinks,2024-10-30 20:15:59.921,
4073,Bring drinks;Review drinks,2024-10-30 20:20:04.686,form-based events(2024-10-30 20:20:04.686)
4073,Prepare main course,2024-11-07 20:20:57.308,
4073,Signal food complete,2024-11-16 00:31:37.522,
4073,Bring food,2024-11-16 01:02:28.840,
4073,Deliver to customer,2024-11-16 01:04:47.068,
4073,EVENT 8 END,2024-11-16 01:05:04.295,
4074,Take order;start,2024-10-30 20:30:00.000,
4074,Review order,2024-10-30 20:30:12.212,
4074,prepare drinks,2024-10-30 20:30:56.347,
4074,Bring drinks,2024-10-30 20:32:20.515,
4074,Review drinks,2024-10-30 20:39:59.178,
4074,Prepare main course,2024-11-07 20:29:50.936,
4074,Signal food complete,2024-11-16 00:10:12.993,
4074,Bring food,2024-11-16 00:36:59.650,
4074,Deliver to customer,2024-11-16 00:38:12.057,
4074,EVENT 8 END,2024-11-16 00:40:38.377,
4075,Take order;start,2024-10-30 20:45:00.000,
4075,Review order,2024-10-30 20:47:03.302,
4075,prepare drinks,2024-10-30 20:47:16.428,
4075,Bring drinks,2024-10-30 20:51:08.079,
4075,Review drinks,2024-10-30 20:56:12.408,
4075,Prepare main course,2024-11-07 20:35:47.016,
4075,Signal food complete,2024-11-16 00:36:59.650,
4075,Bring food,2024-11-16 01:21:01.349,
4075,Deliver to customer,2024-11-16 01:21:42.938,
4075,EVENT 8 END,2024-11-16 01:22:25.126,
4076,Take order;start,2024-10-30 21:00:00.000,
4076,Review order,2024-10-30 21:03:02.846,
4076,Prepare starter;prepare drinks,2024-10-30 21:03:06.525,
4076,Bring drinks,2024-10-30 21:08:44.355,
4076,Review drinks,2024-10-30 21:09:27.139,
4076,Signal food complete,2024-11-07 21:17:42.798,
4076,Bring food,2024-11-07 21:48:46.618,
4076,Deliver to customer,2024-11-07 21:52:57.277,
4076,EVENT 8 END,2024-11-07 21:53:42.228,
4077,Take order;start,2024-10-30 21:15:00.000,
4077,Review order,2024-10-30 21:17:26.165,
4077,Prepare starter;prepare drinks,2024-10-30 21:18:32.036,
4077,Bring drinks;Review drinks,2024-10-30 21:22:22.477,form-based events(2024-10-30 21:22:22.477)
4077,Prepare main course,2024-11-07 21:48:46.618,
4077,Signal food complete,2024-11-16 01:31:37.594,
4077,Bring food,2024-11-18 18:09:51.143,
4077,Deliver to customer,2024-11-18 18:19:48.940,
4077,EVENT 8 END,2024-11-18 18:28:08.532,
4078,Take order;start,2024-10-30 21:30:00.000,
4078,Review order,2024-10-30 21:31:51.343,
4078,prepare drinks,2024-10-30 21:34:58.123,
4078,Bring drinks,2024-10-30 21:38:24.669,
4078,Review drinks,2024-10-30 21:40:06.652,
4078,Prepare main course,2024-11-07 22:00:11.932,
4078,Signal food complete,2024-11-18 18:09:51.143,
4078,Bring food,2024-11-18 18:35:22.948,
4078,Deliver to customer,2024-11-18 18:36:03.162,
4078,EVENT 8 END,2024-11-18 18:36:29.476,
4079,Take order;start,2024-10-30 21:45:00.000,
4079,Review order,2024-10-30 21:45:32.389,
4079,Prepare starter;prepare drinks,2024-10-30 21:45:36.178,
4079,Bring drinks,2024-10-30 21:55:29.700,
4079,Review drinks,2024-10-30 21:56:36.137,
4079,Signal food complete,2024-11-07 22:08:43.681,
4079,Bring food,2024-11-07 22:21:36.227,
4079,Deliver to customer,2024-11-07 22:28:01.794,
4079,EVENT 8 END,2024-11-07 22:31:12.553,
4080,Take order;start,2024-10-30 22:00:00.000,
4080,Review order,2024-10-30 22:00:02.552,
4080,prepare drinks,2024-10-30 22:01:02.576,
4080,Bring drinks,2024-10-30 22:03:56.453,
4080,Review drinks,2024-10-30 22:09:52.902,
4080,prepare drinks,2024-10-30 22:10:46.371,
4080,Bring drinks,2024-10-30 22:11:02.908,
4080,Review drinks,2024-10-30 22:15:13.306,
4080,Prepare main course,2024-11-07 22:18:47.024,
4080,Signal food complete,2024-11-18 18:13:00.492,
4080,Bring food,2024-11-18 19:22:14.713,
4080,Deliver to customer,2024-11-18 19:30:29.540,
4080,EVENT 8 END,2024-11-18 19:35:00.510,
4081,Take order;start,2024-10-30 22:15:00.000,
4081,Review order,2024-10-30 22:23:47.080,
4081,prepare drinks,2024-10-30 22:23:51.245,
4081,Bring drinks;Review drinks,2024-10-30 22:28:14.255,form-based events(2024-10-30 22:28:14.255)
4081,Prepare main course,2024-11-07 22:19:39.224,
4081,Signal food complete,2024-11-18 18:35:22.948,
4081,Bring food,2024-11-18 18:37:00.772,
4081,Deliver to customer,2024-11-18 18:40:04.673,
4081,EVENT 8 END,2024-11-18 18:41:35.298,
4082,Take order;start,2024-10-30 22:30:00.000,
4082,Review order,2024-10-30 22:31:04.404,
4082,Prepare starter;prepare drinks,2024-10-30 22:33:07.164,
4082,Bring drinks,2024-10-30 22:37:04.740,
4082,Review drinks,2024-10-30 22:42:41.403,
4082,prepare drinks,2024-10-30 22:42:51.483,
4082,Bring drinks,2024-10-30 22:54:56.853,
4082,Review drinks,2024-10-30 23:10:31.358,
4082,prepare drinks,2024-10-30 23:10:43.480,
4082,Bring drinks,2024-10-30 23:14:42.585,
4082,Review drinks,2024-10-30 23:16:15.248,
4082,Prepare main course,2024-11-07 22:19:42.453,
4082,Signal food complete,2024-11-18 19:20:43.934,
4082,Bring food,2024-11-18 19:39:58.978,
4082,Deliver to customer,2024-11-18 19:42:41.852,
4082,EVENT 8 END,2024-11-18 19:44:40.591,
4083,Take order;start,2024-10-30 22:45:00.000,
4083,Review order,2024-10-30 22:46:12.320,
4083,Prepare starter;prepare drinks,2024-10-30 22:46:20.124,
4083,Bring drinks,2024-10-30 22:56:22.859,
4083,Review drinks,2024-10-30 22:56:33.004,
4083,prepare drinks,2024-10-30 22:57:14.261,
4083,Bring drinks,2024-10-30 23:06:26.588,
4083,Review drinks,2024-10-30 23:07:19.090,
4083,Signal food complete,2024-11-07 23:10:19.685,
4083,Bring food,2024-11-07 23:14:53.441,
4083,Deliver to customer,2024-11-07 23:17:52.682,
4083,EVENT 8 END,2024-11-07 23:18:09.707,
4084,Take order;start,2024-10-30 23:00:00.000,
4084,Review order,2024-10-30 23:01:05.108,
4084,prepare drinks,2024-10-30 23:01:30.890,
4084,Bring drinks,2024-10-30 23:03:13.976,
4084,Review drinks,2024-10-30 23:06:20.694,
4084,Prepare main course,2024-11-07 23:11:23.949,
4084,Signal food complete,2024-11-18 19:22:14.713,
4084,Bring food,2024-11-18 20:53:17.320,
4084,Deliver to customer,2024-11-18 20:55:57.149,
4084,EVENT 8 END,2024-11-18 20:59:53.713,
4085,Take order;start,2024-10-30 23:15:00.000,
4085,Review order,2024-10-30 23:16:02.151,
4085,Prepare starter;prepare drinks,2024-10-30 23:16:25.392,
4085,Bring drinks;Review drinks,2024-10-30 23:19:14.815,form-based events(2024-10-30 23:19:14.815)
4085,Signal food complete,2024-11-07 23:14:53.441,
4085,Bring food,2024-11-08 00:33:58.393,
4085,Deliver to customer,2024-11-08 00:46:08.832,
4085,EVENT 8 END,2024-11-08 00:48:06.153,
4086,Take order;start,2024-10-30 23:30:00.000,
4086,Review order,2024-10-30 23:31:59.100,
4086,Prepare starter;prepare drinks,2024-10-30 23:32:45.095,
4086,Bring drinks,2024-10-30 23:34:08.189,
4086,Review drinks,2024-10-30 23:42:05.501,
4086,Prepare main course,2024-11-07 23:36:32.591,
4086,Signal food complete,2024-11-18 20:21:33.706,
4086,Bring food,2024-11-18 22:41:35.073,
4086,Deliver to customer,2024-11-18 22:45:46.985,
4086,EVENT 8 END,2024-11-18 22:47:06.423,
4087,Take order;start,2024-10-30 23:45:00.000,
4087,Review order,2024-10-30 23:45:19.511,
4087,Prepare starter;prepare drinks,2024-10-30 23:46:01.495,
4087,Bring drinks,2024-10-30 23:46:03.393,
4087,Review drinks,2024-10-30 23:55:07.859,
4087,prepare drinks,2024-10-30 23:55:33.994,
4087,Bring drinks,2024-10-30 23:55:34.395,
4087,Review drinks,2024-10-31 00:01:12.702,
4087,prepare drinks,2024-10-31 00:01:42.403,
4087,Bring drinks,2024-10-31 00:05:52.622,
4087,Review drinks,2024-10-31 00:08:26.421,
4087,Prepare main course,2024-11-07 23:48:22.953,
4087,Signal food complete,2024-11-18 20:24:36.395,
4087,Bring food,2024-11-18 20:38:39.949,
4087,Deliver to customer,2024-11-18 20:54:45.574,
4087,EVENT 8 END,2024-11-18 20:55:38.339,
4088,Take order;start,2024-10-31 00:00:00.000,
4088,Review order,2024-10-31 00:01:47.124,
4088,Prepare starter;prepare drinks,2024-10-31 00:01:49.885,
4088,Bring drinks,2024-10-31 00:07:05.357,
4088,Review drinks,2024-10-31 00:08:02.701,
4088,Prepare main course,2024-11-08 00:05:50.881,
4088,Signal food complete,2024-11-18 22:18:10.127,
4088,Bring food,2024-11-18 23:40:11.290,
4088,Deliver to customer,2024-11-18 23:45:56.059,
4088,EVENT 8 END,2024-11-18 23:46:48.638,
4089,Take order;start,2024-10-31 00:15:00.000,
4089,Review order,2024-10-31 00:15:17.829,
4089,prepare drinks,2024-10-31 00:15:40.036,
4089,Bring drinks,2024-10-31 00:21:24.556,
4089,Review drinks,2024-10-31 00:24:43.554,
4089,Prepare main course,2024-11-08 00:33:58.393,
4089,Signal food complete,2024-11-18 21:10:38.347,
4089,Bring food,2024-11-18 21:44:00.017,
4089,Deliver to customer,2024-11-18 21:56:48.440,
4089,EVENT 8 END,2024-11-18 21:58:55.289,
4090,Take order;start,2024-10-31 00:30:00.000,
4090,Review order,2024-10-31 00:34:41.780,
4090,prepare drinks,2024-10-31 00:34:45.668,
4090,Bring drinks,2024-10-31 00:34:50.615,
4090,Review drinks,2024-10-31 00:39:18.358,
4090,Prepare main course,2024-11-08 01:07:24.912,
4090,Signal food complete,2024-11-18 22:03:15.508,
4090,Bring food,2024-11-18 22:19:30.469,
4090,Deliver to customer,2024-11-18 22:19:40.852,
4090,EVENT 8 END,2024-11-18 22:20:01.838,
4091,Take order;start,2024-10-31 00:45:00.000,
4091,Review order,2024-10-31 00:45:06.402,
4091,Prepare starter;prepare drinks,2024-10-31 00:45:28.255,
4091,Bring drinks,2024-10-31 00:48:01.279,
4091,Review drinks,2024-10-31 00:54:01.348,
4091,Prepare main course,2024-11-08 01:34:09.798,
4091,Signal food complete,2024-11-18 22:51:33.494,
4091,Bring food,2024-11-18 23:15:00.805,
4091,Deliver to customer,2024-11-18 23:17:53.100,
4091,EVENT 8 END,2024-11-18 23:19:29.703,
4092,Take order;start,2024-10-31 01:00:00.000,
4092,Review order,2024-10-31 01:00:51.048,
4092,prepare drinks,2024-10-31 01:01:05.398,
4092,Bring drinks,2024-10-31 01:08:11.060,
4092,Review drinks,2024-10-31 01:09:47.975,
4092,prepare drinks,2024-10-31 01:10:08.098,
4092,Bring drinks,2024-10-31 01:15:16.701,
4092,Review drinks,2024-10-31 01:21:38.786,
4092,Prepare main course,2024-11-08 01:39:28.439,
4092,Signal food complete,2024-11-18 22:19:30.469,
4092,Bring food,2024-11-19 00:02:58.973,
4092,Deliver to customer,2024-11-19 00:05:03.827,
4092,EVENT 8 END,2024-11-19 00:05:35.877,
4093,Take order;start,2024-10-31 01:15:00.000,
4093,Review order,2024-10-31 01:15:51.428,
4093,Prepare starter;prepare drinks,2024-10-31 01:15:55.022,
4093,Bring drinks,2024-10-31 01:21:30.760,
4093,Review drinks,2024-10-31 01:29:36.443,
4093,prepare drinks,2024-10-31 01:29:45.334,
4093,Bring drinks,2024-10-31 01:36:32.916,
4093,Review drinks,2024-10-31 01:36:54.248,
4093,prepare drinks,2024-10-31 01:36:57.096,
4093,Bring drinks,2024-10-31 01:40:14.037,
4093,Review drinks,2024-10-31 01:45:50.880,
4093,Prepare main course,2024-11-08 01:48:48.922,
4093,Signal food complete,2024-11-18 23:57:20.623,
4093,Bring food,2024-11-18 23:57:22.511,
4093,Deliver to customer,2024-11-19 00:01:25.389,
4093,EVENT 8 END,2024-11-19 00:05:51.361,
4094,Take order;start,2024-10-31 01:30:00.000,
4094,Review order,2024-10-31 01:31:22.382,
4094,Prepare starter;prepare drinks,2024-10-31 01:32:46.981,
4094,Bring drinks,2024-10-31 01:36:59.581,
4094,Review drinks,2024-10-31 01:37:13.121,
4094,Prepare main course,2024-11-08 18:07:42.588,
4094,Signal food complete,2024-11-18 23:40:11.290,
4094,Bring food,2024-11-19 00:05:31.449,
4094,Deliver to customer,2024-11-19 00:09:51.107,
4094,EVENT 8 END,2024-11-19 00:19:06.668,
4095,Take order;start,2024-10-31 01:45:00.000,
4095,Review order,2024-10-31 01:46:53.251,
4095,prepare drinks,2024-10-31 01:47:22.533,
4095,Bring drinks,2024-10-31 01:54:27.025,
4095,Review drinks,2024-10-31 01:56:20.016,
4095,prepare drinks,2024-10-31 01:57:52.850,
4095,Bring drinks,2024-10-31 01:57:55.519,
4095,Review drinks,2024-10-31 18:02:53.654,
4095,Prepare main course,2024-11-08 18:11:59.987,
4095,Signal food complete,2024-11-19 00:05:31.449,
4095,Bring food,2024-11-19 01:26:41.061,
4095,Deliver to customer,2024-11-19 01:28:18.158,
4095,EVENT 8 END,2024-11-19 01:28:32.896,
4096,start,2024-10-31 02:00:00.000,
4096,Take order,2024-10-31 18:00:00.000,
4096,Review order,2024-10-31 18:03:08.794,
4096,prepare drinks,2024-10-31 18:03:11.749,
4096,Bring drinks,2024-10-31 18:05:27.053,
4096,Review drinks,2024-10-31 18:05:29.693,
4096,Prepare main course,2024-11-08 18:17:41.917,
4096,Signal food complete,2024-11-19 00:02:58.973,
4096,Bring food,2024-11-19 00:24:55.335,
4096,Deliver to customer,2024-11-19 00:32:37.152,
4096,EVENT 8 END,2024-11-19 00:35:42.047,
4097,Take order;start,2024-10-31 18:15:00.000,
4097,Review order,2024-10-31 18:19:14.626,
4097,prepare drinks,2024-10-31 18:19:47.293,
4097,Bring drinks;Review drinks,2024-10-31 18:20:01.469,form-based events(2024-10-31 18:20:01.469)
4097,prepare drinks,2024-10-31 18:28:59.605,
4097,Bring drinks;Review drinks,2024-10-31 18:31:09.469,form-based events(2024-10-31 18:31:09.469)
4097,Prepare main course,2024-11-08 18:31:39.635,
4097,Signal food complete,2024-11-19 00:53:37.049,
4097,Bring food,2024-11-19 00:58:17.402,
4097,Deliver to customer,2024-11-19 01:00:20.202,
4097,EVENT 8 END,2024-11-19 01:01:54.735,
4098,Take order;start,2024-10-31 18:30:00.000,
4098,Review order,2024-10-31 18:30:33.952,
4098,prepare drinks,2024-10-31 18:33:28.910,
4098,Bring drinks,2024-10-31 18:36:57.709,
4098,Review drinks,2024-10-31 18:40:47.306,
4098,Prepare main course,2024-11-08 18:37:51.758,
