Case,Timestamp,Resource,Activity,Activity_fixed,label
62,2023-10-03 09:05:39,Clerk-000004,Check for completeness,Check for completeness,
62,2023-10-03 09:06:11,Clerk-000003,Perform checks,Perform checks,
62,2023-10-03 09:17:26,Manager-000003,Make decision,Make decision,
62,2023-10-03 09:27:27,Manager-000004,notify reject,notify reject,
62,2023-10-03 09:43:31,,time out,time out,
62,2023-10-03 09:43:41,,EVENT 13 END,EVENT 13 END,
620,2023-11-03 19:24:46,Clerk-000004,Check for completeness,Check for completeness,
620,2023-11-03 19:24:46,,New online application received,New online application received,
620,2023-11-03 19:29:27,Clerk-000001,Perform checks,Perform checks,
620,2023-11-03 19:44:31,Manager-000002,Make decision,Make decision,
620,2023-11-03 19:59:19,Manager-000001,Notify accept,Notify accept,
620,2023-11-03 20:00:50,Manager-000004,Deliver card,Deliver card,
620,2023-11-03 20:23:09,,EVENT 13 END,EVENT 13 END,
621,2023-11-03 19:42:12,Clerk-000002,Check for completeness,Check for completeness,
621,2023-11-03 19:42:12,,New online application received,New online application received,
621,2023-11-03 19:48:13,Clerk-000003,Perform checks,Perform checks,
621,2023-11-03 20:20:58,Manager-000006,Make decision,Make decision,
621,2023-11-03 20:26:35,Manager-000003,notify reject,notify reject,
621,2023-11-03 20:28:48,,review request received,review request received,
621,2023-11-03 20:28:58,Clerk-000005,Check for completeness,Check for completeness,
621,2023-11-03 20:31:21,Clerk-000006,Perform checks,Perform checks,
621,2023-11-03 20:33:31,Manager-000005,Make decision,Make decision,
621,2023-11-03 20:34:53,Manager-000002,notify reject,notify reject,
621,2023-11-03 20:43:55,,time out,time out,
621,2023-11-03 20:44:05,,EVENT 13 END,EVENT 13 END,
623,2023-11-03 21:47:29,Clerk-000005,Check for completeness,Check for completeness,
623,2023-11-03 21:47:29,,New online application received,New online application received,
623,2023-11-03 21:59:42,Clerk-000006,Perform checks,Perform checks,
623,2023-11-03 22:07:15,Manager-000003,Make decision,Make decision,
623,2023-11-03 22:07:55,Manager-000005,notify reject,notify reject,
623,2023-11-03 22:34:58,,review request received,review request received,
623,2023-11-03 22:35:08,Clerk-000002,Check for completeness,Check for completeness,
623,2023-11-03 22:40:16,Manager-000006,Request info,Request info,
623,2023-11-03 22:46:10,,info received,info received,
623,2023-11-03 22:46:20,Clerk-000004,Check for completeness,Check for completeness,
623,2023-11-03 22:47:18,Clerk-000006,Perform checks,Perform checks,
623,2023-11-03 22:54:14,Manager-000005,Make decision,Make decision,
623,2023-11-03 23:08:43,Manager-000003,notify reject,notify reject,
623,2023-11-03 23:09:38,,time out,time out,
623,2023-11-03 23:09:48,,EVENT 13 END,EVENT 13 END,
624,2023-11-03 22:05:59,Clerk-000004,Check for completeness,Check for completeness,
624,2023-11-03 22:05:59,,New online application received,New online application received,
624,2023-11-03 22:06:58,Clerk-000001,Perform checks,Perform checks,
624,2023-11-03 22:13:51,Manager-000001,Make decision,Make decision,
624,2023-11-03 22:28:44,Manager-000004,Notify accept,Notify accept,
624,2023-11-03 22:32:24,Manager-000003,Deliver card,Deliver card,
624,2023-11-03 22:37:16,,EVENT 13 END,EVENT 13 END,
625,2023-11-03 23:55:11,Clerk-000001,Check for completeness,Check for completeness,
625,2023-11-03 23:55:11,,New online application received,New online application received,
625,2023-11-04 00:01:35,Clerk-000002,Perform checks,Perform checks,
625,2023-11-04 00:17:48,Manager-000006,Make decision,Make decision,
625,2023-11-04 00:21:15,Manager-000005,notify reject,notify reject,
625,2023-11-04 00:30:56,,review request received,review request received,
625,2023-11-04 00:31:06,Clerk-000005,Check for completeness,Check for completeness,
625,2023-11-04 00:45:48,Manager-000002,Request info,Request info,
625,2023-11-04 00:50:13,,info received,info received,
625,2023-11-04 00:50:23,Clerk-000006,Check for completeness,Check for completeness,
625,2023-11-06 01:13:12,Clerk-000001,Perform checks,Perform checks,
625,2023-11-06 01:22:28,Manager-000001,Make decision,Make decision,
625,2023-11-06 01:52:53,Manager-000006,Notify accept,Notify accept,
625,2023-11-06 02:10:45,Manager-000005,Deliver card,Deliver card,
625,2023-11-06 02:26:53,,EVENT 13 END,EVENT 13 END,
628,2023-11-06 02:58:23,Clerk-000004,Check for completeness,Check for completeness,
628,2023-11-06 02:58:23,,New online application received,New online application received,
628,2023-11-06 03:04:14,Clerk-000005,Perform checks,Perform checks,
628,2023-11-06 03:16:48,Manager-000001,Make decision,Make decision,
628,2023-11-06 03:18:33,Manager-000006,notify reject,notify reject,
628,2023-11-06 03:38:03,,time out,time out,
628,2023-11-06 03:38:13,,EVENT 13 END,EVENT 13 END,
630,2023-11-06 04:44:35,Clerk-000003,Check for completeness,Check for completeness,
630,2023-11-06 04:44:35,,New online application received,New online application received,
630,2023-11-06 04:45:47,Clerk-000002,Perform checks,Perform checks,
630,2023-11-06 04:56:58,Manager-000005,Make decision,Make decision,
630,2023-11-06 05:11:23,Manager-000006,notify reject,notify reject,
630,2023-11-06 05:25:18,,review request received,review request received,
630,2023-11-06 05:25:28,Clerk-000005,Check for completeness,Check for completeness,
630,2023-11-06 05:28:30,Manager-000003,Request info,Request info,
630,2023-11-06 05:29:44,,info received,info received,
630,2023-11-06 05:29:54,Clerk-000006,Check for completeness,Check for completeness,
630,2023-11-06 05:54:27,Manager-000005,Request info,Request info,
630,2023-11-06 06:07:26,,info received,info received,
630,2023-11-06 06:07:36,Clerk-000006,Check for completeness,Check for completeness,
630,2023-11-06 06:11:27,Manager-000005,Request info,Request info,
630,2023-11-06 06:12:23,,info received,info received,
630,2023-11-06 06:12:33,Clerk-000001,Check for completeness,Check for completeness,
630,2023-11-06 06:13:16,Clerk-000003,Perform checks,Perform checks,
630,2023-11-06 06:24:24,Manager-000004,Make decision,Make decision,
630,2023-11-06 06:37:42,Manager-000002,Notify accept,Notify accept,
630,2023-11-06 06:47:34,Manager-000001,Deliver card,Deliver card,
630,2023-11-06 06:54:11,,EVENT 13 END,EVENT 13 END,
632,2023-11-06 05:37:54,Clerk-000004,Check for completeness,Check for completeness,
632,2023-11-06 05:37:54,,New online application received,New online application received,
632,2023-11-06 05:40:57,Manager-000004,Request info,Request info,
632,2023-11-06 05:45:01,,info received,info received,
632,2023-11-06 05:45:11,Clerk-000003,Check for completeness,Check for completeness,
632,2023-11-06 06:06:26,Manager-000002,Request info,Request info,
632,2023-11-06 06:11:43,,info received,info received,
632,2023-11-06 06:11:53,Clerk-000004,Check for completeness,Check for completeness,
632,2023-11-06 06:22:21,Manager-000005,Request info,Request info,
632,2023-11-06 06:40:02,,info received,info received,
632,2023-11-06 06:40:12,Clerk-000002,Check for completeness,Check for completeness,
632,2023-11-06 07:09:31,Manager-000005,Request info,Request info,
632,2023-11-06 07:12:46,,info received,info received,
632,2023-11-06 07:12:56,Clerk-000005,Check for completeness,Check for completeness,
632,2023-11-06 07:13:28,Manager-000003,Request info,Request info,
632,2023-11-06 07:28:18,,info received,info received,
632,2023-11-06 07:28:28,Clerk-000003,Check for completeness,Check for completeness,
632,2023-11-06 07:45:31,Clerk-000006,Perform checks,Perform checks,
632,2023-11-06 07:49:11,Manager-000006,Make decision,Make decision,
632,2023-11-06 07:49:21,Manager-000004,notify reject,notify reject,
632,2023-11-06 07:49:59,,time out,time out,
632,2023-11-06 07:50:09,,EVENT 13 END,EVENT 13 END,
633,2023-11-06 05:48:03,Clerk-000005,Check for completeness,Check for completeness,
633,2023-11-06 05:48:03,,New online application received,New online application received,
633,2023-11-06 05:53:43,Manager-000003,Request info,Request info,
633,2023-11-06 06:00:35,,info received,info received,
633,2023-11-06 06:00:45,Clerk-000002,Check for completeness,Check for completeness,
633,2023-11-06 06:07:28,Clerk-000005,Perform checks,Perform checks,
633,2023-11-06 06:08:04,Manager-000003,Make decision,Make decision,
633,2023-11-06 06:14:52,Manager-000006,Notify accept,Notify accept,
633,2023-11-06 06:28:35,Manager-000003,Deliver card,Deliver card,
633,2023-11-06 06:41:35,,EVENT 13 END,EVENT 13 END,
634,2023-11-06 06:03:09,Clerk-000001,Check for completeness,Check for completeness,
634,2023-11-06 06:03:09,,New online application received,New online application received,
634,2023-11-06 06:03:36,Manager-000004,Request info,Request info,
634,2023-11-06 06:13:39,,info received,info received,
634,2023-11-06 06:13:49,Clerk-000002,Check for completeness,Check for completeness,
634,2023-11-06 06:19:16,Manager-000002,Request info,Request info,
634,2023-11-06 06:19:46,,info received,info received,
634,2023-11-06 06:19:56,Clerk-000006,Check for completeness,Check for completeness,
634,2023-11-06 06:40:13,Clerk-000004,Perform checks,Perform checks,
634,2023-11-06 06:46:28,Manager-000006,Make decision,Make decision,
634,2023-11-06 07:22:32,Manager-000002,notify reject,notify reject,
634,2023-11-06 07:48:21,,review request received,review request received,
634,2023-11-06 07:48:31,Clerk-000004,Check for completeness,Check for completeness,
634,2023-11-06 07:49:15,Manager-000003,Request info,Request info,
634,2023-11-06 08:01:44,,info received,info received,
634,2023-11-06 08:01:54,Clerk-000001,Check for completeness,Check for completeness,
634,2023-11-06 08:03:01,Manager-000001,Request info,Request info,
634,2023-11-06 08:07:48,,info received,info received,
634,2023-11-06 08:07:58,Clerk-000002,Check for completeness,Check for completeness,
634,2023-11-06 08:21:36,Manager-000002,Request info,Request info,
634,2023-11-06 08:23:00,,info received,info received,
634,2023-11-06 08:23:10,Clerk-000005,Check for completeness,Check for completeness,
634,2023-11-06 08:34:02,Manager-000006,Request info,Request info,
634,2023-11-06 08:41:18,,info received,info received,
634,2023-11-06 08:41:28,Clerk-000003,Check for completeness,Check for completeness,
634,2023-11-06 08:49:59,Manager-000004,Request info,Request info,
634,2023-11-06 08:53:53,,info received,info received,
634,2023-11-06 08:54:03,Clerk-000004,Check for completeness,Check for completeness,
634,2023-11-06 08:56:11,Clerk-000002,Perform checks,Perform checks,
634,2023-11-06 09:07:27,Manager-000003,Make decision,Make decision,
634,2023-11-06 09:10:35,Manager-000002,notify reject,notify reject,
634,2023-11-06 09:20:01,,review request received,review request received,
634,2023-11-06 09:20:11,Clerk-000003,Check for completeness,Check for completeness,
634,2023-11-06 09:43:17,Manager-000006,Request info,Request info,
634,2023-11-06 10:12:59,,info received,info received,
634,2023-11-06 10:13:09,Clerk-000002,Check for completeness,Check for completeness,
634,2023-11-06 10:13:46,Manager-000001,Request info,Request info,
634,2023-11-06 10:40:05,,info received,info received,
634,2023-11-06 10:40:15,Clerk-000006,Check for completeness,Check for completeness,
634,2023-11-06 10:45:06,Clerk-000004,Perform checks,Perform checks,
634,2023-11-06 10:46:19,Manager-000005,Make decision,Make decision,
634,2023-11-06 11:01:30,Manager-000004,Notify accept,Notify accept,
634,2023-11-06 11:13:20,Manager-000003,Deliver card,Deliver card,
634,2023-11-06 11:15:47,,EVENT 13 END,EVENT 13 END,
636,2023-11-06 08:45:51,Clerk-000006,Check for completeness,Check for completeness,
636,2023-11-06 08:45:51,,New online application received,New online application received,
636,2023-11-06 08:54:12,Clerk-000001,Perform checks,Perform checks,
636,2023-11-06 09:02:17,Manager-000005,Make decision,Make decision,
636,2023-11-06 09:08:23,Manager-000001,notify reject,notify reject,
636,2023-11-06 09:18:10,,time out,time out,
636,2023-11-06 09:18:20,,EVENT 13 END,EVENT 13 END,
637,2023-11-06 09:19:22,Clerk-000005,Check for completeness,Check for completeness,
637,2023-11-06 09:19:22,,New online application received,New online application received,
637,2023-11-06 09:39:17,Clerk-000006,Perform checks,Perform checks,
637,2023-11-06 09:53:13,Manager-000004,Make decision,Make decision,
637,2023-11-06 10:13:58,Manager-000002,Notify accept,Notify accept,
637,2023-11-06 10:22:32,Manager-000006,Deliver card,Deliver card,
637,2023-11-06 10:36:53,,EVENT 13 END,EVENT 13 END,
639,2023-11-06 10:22:22,Clerk-000005,Check for completeness,Check for completeness,
639,2023-11-06 10:22:22,,New online application received,New online application received,
639,2023-11-06 10:26:40,Clerk-000003,Perform checks,Perform checks,
639,2023-11-06 10:33:59,Manager-000004,Make decision,Make decision,
639,2023-11-06 10:35:49,Manager-000003,Notify accept,Notify accept,
639,2023-11-06 10:36:39,Manager-000002,Deliver card,Deliver card,
639,2023-11-06 10:40:16,,EVENT 13 END,EVENT 13 END,
640,2023-11-06 11:44:09,Clerk-000001,Check for completeness,Check for completeness,
640,2023-11-06 11:44:09,,New online application received,New online application received,
640,2023-11-06 11:50:21,Manager-000006,Request info,Request info,
640,2023-11-06 11:51:21,,info received,info received,
640,2023-11-06 11:51:31,Clerk-000002,Check for completeness,Check for completeness,
640,2023-11-06 11:59:15,Manager-000001,Request info,Request info,
640,2023-11-06 12:01:52,,info received,info received,
640,2023-11-06 12:02:02,Clerk-000005,Check for completeness,Check for completeness,
640,2023-11-06 12:02:03,Manager-000002,Request info,Request info,
640,2023-11-06 12:08:21,,info received,info received,
640,2023-11-06 12:08:31,Clerk-000003,Check for completeness,Check for completeness,
640,2023-11-06 12:09:51,Manager-000005,Request info,Request info,
640,2023-11-06 12:11:47,,info received,info received,
640,2023-11-06 12:11:57,Clerk-000006,Check for completeness,Check for completeness,
640,2023-11-06 12:23:39,Manager-000004,Request info,Request info,
640,2023-11-06 12:29:10,,info received,info received,
640,2023-11-06 12:29:20,Clerk-000004,Check for completeness,Check for completeness,
640,2023-11-06 12:33:38,Clerk-000001,Perform checks,Perform checks,
640,2023-11-06 12:50:18,Manager-000003,Make decision,Make decision,
640,2023-11-06 12:54:23,Manager-000006,Notify accept,Notify accept,
640,2023-11-06 13:08:20,Manager-000001,Deliver card,Deliver card,
640,2023-11-06 13:23:21,,EVENT 13 END,EVENT 13 END,
643,2023-11-06 16:16:52,Clerk-000003,Check for completeness,Check for completeness,
643,2023-11-06 16:16:52,,New online application received,New online application received,
643,2023-11-06 16:18:51,Manager-000003,Request info,Request info,
643,2023-11-06 16:20:23,,info received,info received,
643,2023-11-06 16:20:33,Clerk-000006,Check for completeness,Check for completeness,
643,2023-11-06 16:42:36,Manager-000006,Request info,Request info,
643,2023-11-06 16:43:54,,info received,info received,
643,2023-11-06 16:44:04,Clerk-000005,Check for completeness,Check for completeness,
643,2023-11-06 16:48:25,Manager-000001,Request info,Request info,
