Case,Activity,Activity_fixed,Timestamp,Resource,label
1031,info received,info received,2023-11-29 08:12:47,,
1031,Check for completeness,Check for completeness,2023-11-29 08:12:57,Clerk-000005,
1031,Request info,Request info,2023-11-29 08:27:23,Manager-000006,
1031,info received,info received,2023-11-29 08:47:33,,
1031,Check for completeness,Check for completeness,2023-11-29 08:47:43,Clerk-000006,
1031,Request info,Request info,2023-11-29 08:50:13,Manager-000004,
1031,info received,info received,2023-11-29 08:50:55,,
1031,Check for completeness,Check for completeness,2023-11-29 08:51:05,Clerk-000004,
1031,Request info,Request info,2023-11-29 08:57:18,Manager-000001,
1031,info received,info received,2023-11-29 09:39:23,,
1031,Check for completeness,Check for completeness,2023-11-29 09:39:33,Clerk-000006,
1031,Request info,Request info,2023-11-29 09:44:59,Manager-000002,
1031,info received,info received,2023-11-29 09:48:39,,
1031,Check for completeness,Check for completeness,2023-11-29 09:48:49,Clerk-000001,
1031,Request info,Request info,2023-11-29 09:58:08,Manager-000005,
1031,info received,info received,2023-11-29 09:58:46,,
1031,Check for completeness,Check for completeness,2023-11-29 09:58:56,Clerk-000005,
1031,Perform checks,Perform checks,2023-11-29 10:00:30,Clerk-000002,
1031,Make decision,Make decision,2023-11-29 10:02:11,Manager-000006,
1031,Notify accept,Notify accept,2023-11-29 10:22:04,Manager-000004,
1031,Deliver card,Deliver card,2023-11-29 10:26:21,Manager-000002,
1031,EVENT 13 END,EVENT 13 END,2023-11-29 10:30:02,,
1032,Check for completeness,Check for completeness,2023-11-29 09:18:56,Clerk-000005,
1032,New online application received,New online application received,2023-11-29 09:18:56,,
1032,Perform checks,Perform checks,2023-11-29 09:26:28,Clerk-000003,
1032,Make decision,Make decision,2023-11-29 09:33:54,Manager-000004,
1032,notify reject,notify reject,2023-11-29 09:40:36,Manager-000003,
1032,review request received,review request received,2023-11-29 09:45:05,,
1032,Check for completeness,Check for completeness,2023-11-29 09:45:15,Clerk-000004,
1032,Request info,Request info,2023-11-29 10:08:41,Manager-000001,
1032,info received,info received,2023-11-29 10:12:43,,
1032,Check for completeness,Check for completeness,2023-11-29 10:12:53,Clerk-000003,
1032,Request info,Request info,2023-11-29 10:23:09,Manager-000003,
1032,info received,info received,2023-11-29 10:25:33,,
1032,Check for completeness,Check for completeness,2023-11-29 10:25:43,Clerk-000006,
1032,Request info,Request info,2023-11-29 10:27:57,Manager-000005,
1032,info received,info received,2023-11-29 10:33:14,,
1032,Check for completeness,Check for completeness,2023-11-29 10:33:24,Clerk-000005,
1032,Perform checks,Perform checks,2023-11-29 10:38:47,Clerk-000002,
1032,Make decision,Make decision,2023-11-29 10:44:16,Manager-000006,
1032,notify reject,notify reject,2023-11-29 10:49:03,Manager-000003,
1032,review request received,review request received,2023-11-29 10:50:21,,
1032,Check for completeness,Check for completeness,2023-11-29 10:50:31,Clerk-000004,
1032,Perform checks,Perform checks,2023-11-29 11:25:46,Clerk-000005,
1032,Make decision,Make decision,2023-11-29 11:43:28,Manager-000006,
1032,notify reject,notify reject,2023-11-29 11:44:24,Manager-000003,
1032,time out,time out,2023-11-29 11:48:11,,
1032,EVENT 13 END,EVENT 13 END,2023-11-29 11:48:21,,
1033,Check for completeness,Check for completeness,2023-11-29 10:26:53,Clerk-000001,
1033,New online application received,New online application received,2023-11-29 10:26:53,,
1033,Make decision_signed1,Make decision_signed1,2023-11-29 10:26:53,Clerk-000001,collateral events(Make decision)
1033,Request info,Request info,2023-11-29 10:31:26,Manager-000001,
1033,Make decision_signed1,Make decision_signed1,2023-11-29 10:31:26,Manager-000001,collateral events(Make decision)
1033,Make decision_signed2,Make decision_signed2,2023-11-29 10:31:26,Manager-000001,collateral events(Make decision)
1033,info received,info received,2023-11-29 10:53:14,,
1033,Make decision_signed1,Make decision_signed1,2023-11-29 10:53:14,,collateral events(Make decision)
1033,Make decision_signed2,Make decision_signed2,2023-11-29 10:53:15,,collateral events(Make decision)
1033,Check for completeness,Check for completeness,2023-11-29 10:53:24,Clerk-000003,
1033,Make decision_signed1,Make decision_signed1,2023-11-29 10:53:24,Clerk-000003,collateral events(Make decision)
1033,Make decision_signed2,Make decision_signed2,2023-11-29 10:53:24,Clerk-000003,collateral events(Make decision)
1033,Request info,Request info,2023-11-29 11:05:56,Manager-000004,
1033,Make decision_signed1,Make decision_signed1,2023-11-29 11:05:56,Manager-000004,collateral events(Make decision)
1033,Make decision_signed2,Make decision_signed2,2023-11-29 11:05:56,Manager-000004,collateral events(Make decision)
1033,info received,info received,2023-11-29 11:07:09,,
1033,Make decision_signed1,Make decision_signed1,2023-11-29 11:07:09,,collateral events(Make decision)
1033,Make decision_signed2,Make decision_signed2,2023-11-29 11:07:10,,collateral events(Make decision)
1033,Check for completeness,Check for completeness,2023-11-29 11:07:19,Clerk-000006,
1033,Make decision_signed1,Make decision_signed1,2023-11-29 11:07:19,Clerk-000006,collateral events(Make decision)
1033,Make decision_signed2,Make decision_signed2,2023-11-29 11:07:20,Clerk-000006,collateral events(Make decision)
1033,Perform checks,Perform checks,2023-11-29 11:20:19,Clerk-000001,
1033,Make decision_signed1,Make decision_signed1,2023-11-29 11:20:20,Clerk-000001,collateral events(Make decision)
1033,Make decision_signed2,Make decision_signed2,2023-11-29 11:20:20,Clerk-000001,collateral events(Make decision)
1033,Make decision,Make decision,2023-11-29 11:31:35,Manager-000002,
1033,notify reject,notify reject,2023-11-29 11:36:55,Manager-000005,
1033,Make decision_signed1,Make decision_signed1,2023-11-29 11:36:56,Manager-000005,collateral events(Make decision)
1033,Make decision_signed2,Make decision_signed2,2023-11-29 11:36:57,Manager-000005,collateral events(Make decision)
1033,time out,time out,2023-11-29 11:41:00,,
1033,Make decision_signed1,Make decision_signed1,2023-11-29 11:41:01,,collateral events(Make decision)
1033,Make decision_signed2,Make decision_signed2,2023-11-29 11:41:02,,collateral events(Make decision)
1033,EVENT 13 END,EVENT 13 END,2023-11-29 11:41:10,,
1033,Make decision_signed1,Make decision_signed1,2023-11-29 11:41:11,,collateral events(Make decision)
1033,Make decision_signed2,Make decision_signed2,2023-11-29 11:41:12,,collateral events(Make decision)
1034,Check for completeness,Check for completeness,2023-11-29 11:49:03,Clerk-000002,
1034,New online application received,New online application received,2023-11-29 11:49:03,,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 11:49:03,Clerk-000002,collateral events(Make decision)
1034,Request info,Request info,2023-11-29 11:54:21,Manager-000001,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 11:54:22,Manager-000001,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 11:54:23,Manager-000001,collateral events(Make decision)
1034,info received,info received,2023-11-29 12:15:15,,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 12:15:15,,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 12:15:15,,collateral events(Make decision)
1034,Check for completeness,Check for completeness,2023-11-29 12:15:25,Clerk-000003,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 12:15:25,Clerk-000003,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 12:15:25,Clerk-000003,collateral events(Make decision)
1034,Request info,Request info,2023-11-29 12:22:01,Manager-000004,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 12:22:01,Manager-000004,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 12:22:01,Manager-000004,collateral events(Make decision)
1034,info received,info received,2023-11-29 12:27:09,,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 12:27:09,,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 12:27:10,,collateral events(Make decision)
1034,Check for completeness,Check for completeness,2023-11-29 12:27:19,Clerk-000005,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 12:27:20,Clerk-000005,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 12:27:20,Clerk-000005,collateral events(Make decision)
1034,Request info,Request info,2023-11-29 12:45:56,Manager-000006,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 12:45:57,Manager-000006,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 12:45:57,Manager-000006,collateral events(Make decision)
1034,info received,info received,2023-11-29 12:47:24,,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 12:47:25,,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 12:47:26,,collateral events(Make decision)
1034,Check for completeness,Check for completeness,2023-11-29 12:47:34,Clerk-000003,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 12:47:34,Clerk-000003,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 12:47:34,Clerk-000003,collateral events(Make decision)
1034,Request info,Request info,2023-11-29 12:49:17,Manager-000001,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 12:49:18,Manager-000001,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 12:49:18,Manager-000001,collateral events(Make decision)
1034,info received,info received,2023-11-29 12:56:57,,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 12:56:58,,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 12:56:58,,collateral events(Make decision)
1034,Check for completeness,Check for completeness,2023-11-29 12:57:07,Clerk-000006,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 12:57:08,Clerk-000006,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 12:57:08,Clerk-000006,collateral events(Make decision)
1034,Request info,Request info,2023-11-29 13:32:57,Manager-000004,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 13:32:58,Manager-000004,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 13:32:59,Manager-000004,collateral events(Make decision)
1034,info received,info received,2023-11-29 13:50:55,,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 13:50:56,,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 13:50:56,,collateral events(Make decision)
1034,Check for completeness,Check for completeness,2023-11-29 13:51:05,Clerk-000006,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 13:51:05,Clerk-000006,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 13:51:06,Clerk-000006,collateral events(Make decision)
1034,Perform checks,Perform checks,2023-11-29 13:51:17,Clerk-000002,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 13:51:17,Clerk-000002,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 13:51:17,Clerk-000002,collateral events(Make decision)
1034,Make decision,Make decision,2023-11-29 14:08:33,Manager-000005,
1034,Notify accept,Notify accept,2023-11-29 14:11:13,Manager-000002,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 14:11:14,Manager-000002,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 14:11:14,Manager-000002,collateral events(Make decision)
1034,Deliver card,Deliver card,2023-11-29 14:14:11,Manager-000004,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 14:14:11,Manager-000004,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 14:14:11,Manager-000004,collateral events(Make decision)
1034,EVENT 13 END,EVENT 13 END,2023-11-29 14:53:42,,
1034,Make decision_signed1,Make decision_signed1,2023-11-29 14:53:43,,collateral events(Make decision)
1034,Make decision_signed2,Make decision_signed2,2023-11-29 14:53:43,,collateral events(Make decision)
1035,Check for completeness,Check for completeness,2023-11-29 12:20:06,Clerk-000006,
1035,New online application received,New online application received,2023-11-29 12:20:06,,
1035,Request info,Request info,2023-11-29 12:23:21,Manager-000002,
1035,info received,info received,2023-11-29 12:32:21,,
1035,Check for completeness,Check for completeness,2023-11-29 12:32:31,Clerk-000002,
1035,Request info,Request info,2023-11-29 12:47:01,Manager-000003,
1035,info received,info received,2023-11-29 13:15:54,,
1035,Check for completeness,Check for completeness,2023-11-29 13:16:04,Clerk-000004,
1035,Perform checks,Perform checks,2023-11-29 14:03:17,Clerk-000005,
1035,Make decision,Make decision,2023-11-29 14:17:56,Manager-000006,
1035,Notify accept,Notify accept,2023-11-29 14:20:35,Manager-000005,
1035,Deliver card,Deliver card,2023-11-29 14:21:10,Manager-000002,
1035,EVENT 13 END,EVENT 13 END,2023-11-29 14:23:05,,
1036,Check for completeness,Check for completeness,2023-11-29 12:21:44,Clerk-000004,
1036,New online application received,New online application received,2023-11-29 12:21:44,,
1036,Make decision_signed1,Make decision_signed1,2023-11-29 12:21:45,Clerk-000004,collateral events(Make decision)
1036,Request info,Request info,2023-11-29 12:23:43,Manager-000005,
1036,Make decision_signed1,Make decision_signed1,2023-11-29 12:23:43,Manager-000005,collateral events(Make decision)
1036,Make decision_signed2,Make decision_signed2,2023-11-29 12:23:44,Manager-000005,collateral events(Make decision)
1036,info received,info received,2023-11-29 12:26:46,,
1036,Make decision_signed1,Make decision_signed1,2023-11-29 12:26:47,,collateral events(Make decision)
1036,Make decision_signed2,Make decision_signed2,2023-11-29 12:26:48,,collateral events(Make decision)
1036,Check for completeness,Check for completeness,2023-11-29 12:26:56,Clerk-000001,
1036,Make decision_signed1,Make decision_signed1,2023-11-29 12:26:57,Clerk-000001,collateral events(Make decision)
1036,Make decision_signed2,Make decision_signed2,2023-11-29 12:26:57,Clerk-000001,collateral events(Make decision)
1036,Request info,Request info,2023-11-29 13:07:30,Manager-000005,
1036,Make decision_signed1,Make decision_signed1,2023-11-29 13:07:30,Manager-000005,collateral events(Make decision)
1036,Make decision_signed2,Make decision_signed2,2023-11-29 13:07:30,Manager-000005,collateral events(Make decision)
1036,info received,info received,2023-11-29 13:30:16,,
1036,Make decision_signed1,Make decision_signed1,2023-11-29 13:30:16,,collateral events(Make decision)
