Case,Timestamp,Resource,Activity,Activity_fixed,label
3963,2024-10-25 00:46:38,Barman-000002,prepare drinks,prepare drinks,nan
3963,2024-10-25 00:48:29,Barman-000001,Bring drinks,Bring drinks,nan
3963,2024-10-25 00:52:38,Waiter-000001,Review drinks,Review drinks,nan
3963,2024-11-02 00:34:43,Cook-000001,Prepare main course,Prepare main course,nan
3963,2024-11-12 01:07:00,Cook-000002,Signal food complete,Signal food complete,nan
3963,2024-11-12 01:12:33,Cook helper-000003,Bring food,Bring food,nan
3963,2024-11-12 01:18:13,Waiter-000002,Deliver to customer,Deliver to customer,nan
3963,2024-11-12 01:22:02,,EVENT 8 END,EVENT 8 END,nan
3964,2024-10-25 01:00:00,Waiter-000003,Take order,Take order,nan
3964,2024-10-25 01:00:00,,start,start,nan
3964,2024-10-25 01:02:21,Waiter-000002,Review order,Review order,nan
3964,2024-10-25 01:03:04,Cook helper-000001,Prepare starter,Prepare starter,nan
3964,2024-10-25 01:03:04,Barman-000003,prepare drinks,prepare drinks,nan
3964,2024-10-25 01:08:37,Barman-000002,Bring drinks,Bring drinks,nan
3964,2024-10-25 01:09:58,Waiter-000005,Review drinks,Review drinks,nan
3964,2024-11-02 00:39:34,Cook-000001,Signal food complete,Signal food complete,nan
3964,2024-11-02 01:01:50,Cook helper-000003,Bring food,Bring food,nan
3964,2024-11-02 01:17:41,Waiter-000003,Deliver to customer,Deliver to customer,nan
3964,2024-11-02 01:17:54,,EVENT 8 END,EVENT 8 END,nan
3965,2024-10-25 01:15:00,Waiter-000001,Take order,Take order,nan
3965,2024-10-25 01:15:00,,start,start,nan
3965,2024-10-25 01:15:01,Waiter-000004,Review order,Review order,nan
3965,2024-10-25 01:15:38,Cook helper-000003,Prepare starter,Prepare starter,nan
3965,2024-10-25 01:15:38,Barman-000001,prepare drinks,prepare drinks,nan
3965,2024-10-25 01:16:32,Barman-000003,Bring drinks,Bring drinks,nan
3965,2024-10-25 01:19:17,Waiter-000003,Review drinks,Review drinks,nan
3965,2024-10-25 01:20:23,Barman-000002,prepare drinks,prepare drinks,nan
3965,2024-10-25 01:27:00,Barman-000001,Bring drinks,Bring drinks,nan
3965,2024-10-25 01:46:16,Waiter-000005,Review drinks,Review drinks,nan
3965,2024-10-25 01:47:12,Barman-000002,prepare drinks,prepare drinks,nan
3965,2024-10-25 01:48:27,Barman-000001,Bring drinks,Bring drinks,nan
3965,2024-10-25 01:51:34,Waiter-000004,Review drinks,Review drinks,nan
3965,2024-11-02 01:01:50,Cook-000001,Prepare main course,Prepare main course,nan
3965,2024-11-12 01:33:03,Cook-000002,Signal food complete,Signal food complete,nan
3965,2024-11-12 01:37:43,Cook helper-000002,Bring food,Bring food,nan
3965,2024-11-12 01:56:05,Waiter-000003,Deliver to customer,Deliver to customer,nan
3965,2024-11-12 18:00:10,,EVENT 8 END,EVENT 8 END,nan
3966,2024-10-25 01:30:00,Waiter-000005,Take order,Take order,nan
3966,2024-10-25 01:30:00,,start,start,nan
3966,2024-10-25 01:31:35,Waiter-000001,Review order,Review order,nan
3966,2024-10-25 01:33:28,Barman-000003,prepare drinks,prepare drinks,nan
3966,2024-10-25 01:34:16,Barman-000002,Bring drinks,Bring drinks,nan
3966,2024-10-25 01:40:09,Waiter-000004,Review drinks,Review drinks,nan
3966,2024-11-02 01:14:11,Cook-000001,Prepare main course,Prepare main course,nan
3966,2024-11-12 18:01:52,Cook-000002,Signal food complete,Signal food complete,nan
3966,2024-11-12 19:20:40,Cook helper-000002,Bring food,Bring food,nan
3966,2024-11-12 19:24:06,Waiter-000001,Deliver to customer,Deliver to customer,nan
3966,2024-11-12 19:29:14,,EVENT 8 END,EVENT 8 END,nan
3967,2024-10-25 01:45:00,Waiter-000003,Take order,Take order,nan
3967,2024-10-25 01:45:00,,start,start,nan
3967,2024-10-25 01:45:17,Waiter-000002,Review order,Review order,nan
3967,2024-10-25 01:45:48,Cook helper-000003,Prepare starter,Prepare starter,nan
3967,2024-10-25 01:45:48,Barman-000003,prepare drinks,prepare drinks,nan
3967,2024-10-25 01:52:02,Barman-000002,Bring drinks,Bring drinks,nan
3967,2024-10-25 18:00:16,Waiter-000002,Review drinks,Review drinks,nan
3967,2024-11-02 01:24:35,Cook-000002,Prepare main course,Prepare main course,nan
3967,2024-11-12 01:55:47,Cook-000003,Signal food complete,Signal food complete,nan
3967,2024-11-12 01:57:43,Cook helper-000001,Bring food,Bring food,nan
3967,2024-11-12 18:19:01,Waiter-000002,Deliver to customer,Deliver to customer,nan
3967,2024-11-12 18:20:07,,EVENT 8 END,EVENT 8 END,nan
3968,2024-10-25 02:00:00,,start,start,nan
3968,2024-10-25 18:00:00,Waiter-000003,Take order,Take order,nan
3968,2024-10-25 18:01:23,Waiter-000005,Review order,Review order,nan
3968,2024-10-25 18:02:55,Barman-000001,prepare drinks,prepare drinks,nan
3968,2024-10-25 18:09:59,Barman-000003,Bring drinks,Bring drinks,nan
3968,2024-10-25 18:13:25,Waiter-000003,Review drinks,Review drinks,nan
3968,2024-11-02 01:38:23,Cook-000003,Prepare main course,Prepare main course,nan
3968,2024-11-12 19:36:36,Cook-000002,Signal food complete,Signal food complete,nan
3968,2024-11-12 19:40:24,Cook helper-000003,Bring food,Bring food,nan
3968,2024-11-12 19:40:48,Waiter-000004,Deliver to customer,Deliver to customer,nan
3968,2024-11-12 19:41:10,,EVENT 8 END,EVENT 8 END,nan
397,2024-05-22 21:15:00,Waiter-000003,Take order,Take order,nan
397,2024-05-22 21:15:00,,start,start,nan
397,2024-05-22 21:17:47,Waiter-000002,Review order,Review order,nan
397,2024-05-22 21:18:46,Barman-000003,prepare drinks,prepare drinks,nan
397,2024-05-22 21:25:27,Barman-000002,Bring drinks,Bring drinks,nan
397,2024-05-22 21:27:17,Waiter-000005,Review drinks,Review drinks,nan
397,2024-05-22 21:32:08,Barman-000003,prepare drinks,prepare drinks,nan
397,2024-05-22 21:40:39,Barman-000001,Bring drinks,Bring drinks,nan
397,2024-05-22 21:42:45,Waiter-000001,Review drinks,Review drinks,nan
397,2024-05-23 00:38:16,Cook-000002,Prepare main course,Prepare main course,nan
397,2024-05-24 00:07:36,Cook-000003,Signal food complete,Signal food complete,nan
397,2024-05-24 00:38:50,Cook helper-000001,Bring food,Bring food,nan
397,2024-05-24 00:40:41,Waiter-000005,Deliver to customer,Deliver to customer,nan
397,2024-05-24 00:46:11,,EVENT 8 END,EVENT 8 END,nan
3972,2024-10-25 19:00:00,Waiter-000002,Take order,Take order,nan
3972,2024-10-25 19:00:00,,start,start,nan
3972,2024-10-25 19:02:30,Waiter-000004,Review order,Review order,nan
3972,2024-10-25 19:02:48,Cook helper-000003,Prepare starter,Prepare starter,nan
3972,2024-10-25 19:02:48,Barman-000002,prepare drinks,prepare drinks,nan
3972,2024-10-25 19:08:27,Barman-000003,Bring drinks,Bring drinks,nan
3972,2024-10-25 19:08:32,Waiter-000001,Review drinks,Review drinks,nan
3972,2024-11-04 18:40:36,Cook-000001,Signal food complete,Signal food complete,nan
3972,2024-11-04 18:40:37,Cook helper-000003,Bring food,Bring food,nan
3972,2024-11-04 18:40:55,Waiter-000005,Deliver to customer,Deliver to customer,nan
3972,2024-11-04 18:42:09,,EVENT 8 END,EVENT 8 END,nan
3973,2024-10-25 19:15:00,Waiter-000003,Take order,Take order,nan
3973,2024-10-25 19:15:00,,start,start,nan
3973,2024-10-25 19:15:58,Waiter-000002,Review order,Review order,nan
3973,2024-10-25 19:16:06,Barman-000001,prepare drinks,prepare drinks,nan
3973,2024-10-25 19:19:09,Barman-000002,Bring drinks,Bring drinks,nan
3973,2024-10-25 19:25:59,Waiter-000005,Review drinks,Review drinks,nan
3973,2024-11-04 18:43:22,Cook-000002,Prepare main course,Prepare main course,nan
3973,2024-11-12 19:48:32,Cook-000002,Signal food complete,Signal food complete,nan
3973,2024-11-12 19:49:45,Cook helper-000001,Bring food,Bring food,nan
3973,2024-11-12 20:02:11,Waiter-000002,Deliver to customer,Deliver to customer,nan
3973,2024-11-12 20:02:57,,EVENT 8 END,EVENT 8 END,nan
3974,2024-10-25 19:30:00,Waiter-000003,Take order,Take order,nan
3974,2024-10-25 19:30:00,,start,start,nan
3974,2024-10-25 19:31:23,Waiter-000002,Review order,Review order,nan
3974,2024-10-25 19:33:00,Barman-000003,prepare drinks,prepare drinks,nan
3974,2024-10-25 19:36:25,Barman-000001,Bring drinks,Bring drinks,nan
3974,2024-10-25 19:44:26,Waiter-000001,Review drinks,Review drinks,nan
3974,2024-11-04 19:07:30,Cook-000003,Prepare main course,Prepare main course,nan
3974,2024-11-12 20:01:11,Cook-000003,Signal food complete,Signal food complete,nan
3974,2024-11-12 21:09:33,Cook helper-000003,Bring food,Bring food,nan
3974,2024-11-12 21:27:25,Waiter-000005,Deliver to customer,Deliver to customer,nan
3974,2024-11-12 21:31:37,,EVENT 8 END,EVENT 8 END,nan
3975,2024-10-25 19:45:00,Waiter-000003,Take order,Take order,nan
3975,2024-10-25 19:45:00,,start,start,nan
3975,2024-10-25 19:46:39,Waiter-000002,Review order,Review order,nan
3975,2024-10-25 19:47:58,Cook helper-000001,Prepare starter,Prepare starter,nan
3975,2024-10-25 19:47:58,Barman-000002,prepare drinks,prepare drinks,nan
3975,2024-10-25 19:49:43,Barman-000003,Bring drinks,Bring drinks,nan
3975,2024-10-25 19:57:44,Waiter-000005,Review drinks,Review drinks,nan
3975,2024-11-04 19:13:18,Cook-000002,Prepare main course,Prepare main course,nan
3975,2024-11-12 19:49:45,Cook-000002,Signal food complete,Signal food complete,nan
3975,2024-11-12 19:59:54,Cook helper-000003,Bring food,Bring food,nan
3975,2024-11-12 20:06:16,Waiter-000005,Deliver to customer,Deliver to customer,nan
3975,2024-11-12 20:06:53,,EVENT 8 END,EVENT 8 END,nan
3976,2024-10-25 20:00:00,Waiter-000003,Take order,Take order,nan
3976,2024-10-25 20:00:00,,start,start,nan
3976,2024-10-25 20:00:39,Waiter-000002,Review order,Review order,nan
3976,2024-10-25 20:01:12,Cook helper-000002,Prepare starter,Prepare starter,nan
3976,2024-10-25 20:01:12,Barman-000001,prepare drinks,prepare drinks,nan
3976,2024-10-25 20:06:26,Barman-000002,Bring drinks,Bring drinks,nan
3976,2024-10-25 20:08:19,Waiter-000004,Review drinks,Review drinks,nan
3976,2024-11-04 19:28:42,Cook-000002,Signal food complete,Signal food complete,nan
3976,2024-11-04 21:13:15,Cook helper-000001,Bring food,Bring food,nan
3976,2024-11-04 21:14:01,Waiter-000002,Deliver to customer,Deliver to customer,nan
3976,2024-11-04 21:22:49,,EVENT 8 END,EVENT 8 END,nan
398,2024-05-22 21:30:00,Waiter-000003,Take order,Take order,nan
398,2024-05-22 21:30:00,,start,start,nan
398,2024-05-22 21:30:30,Waiter-000004,Review order,Review order,nan
398,2024-05-22 21:31:28,Cook helper-000002,Prepare starter,Prepare starter,nan
398,2024-05-22 21:31:28,Barman-000001,prepare drinks,prepare drinks,nan
398,2024-05-22 21:35:44,Barman-000002,Bring drinks,Bring drinks,nan
398,2024-05-22 21:40:15,Waiter-000002,Review drinks,Review drinks,nan
398,2024-05-23 00:48:21,Cook-000002,Prepare main course,Prepare main course,nan
398,2024-05-24 00:38:50,Cook-000003,Signal food complete,Signal food complete,nan
398,2024-05-24 01:01:12,Cook helper-000001,Bring food,Bring food,nan
398,2024-05-24 01:02:51,Waiter-000003,Deliver to customer,Deliver to customer,nan
398,2024-05-24 01:03:18,,EVENT 8 END,EVENT 8 END,nan
3980,2024-10-25 21:00:00,Waiter-000001,Take order,Take order,nan
3980,2024-10-25 21:00:00,,start,start,nan
3980,2024-10-25 21:00:59,Waiter-000003,Review order,Review order,nan
3980,2024-10-25 21:03:32,Barman-000003,prepare drinks,prepare drinks,nan
3980,2024-10-25 21:07:36,Barman-000002,Bring drinks,Bring drinks,nan
3980,2024-10-25 21:10:21,Waiter-000001,Review drinks,Review drinks,nan
3980,2024-11-04 19:57:55,Cook-000001,Prepare main course,Prepare main course,nan
3980,2024-11-12 22:09:56,Cook-000001,Signal food complete,Signal food complete,nan
3980,2024-11-12 22:13:58,Cook helper-000002,Bring food,Bring food,nan
3980,2024-11-12 22:14:28,Waiter-000001,Deliver to customer,Deliver to customer,nan
3980,2024-11-12 22:15:55,,EVENT 8 END,EVENT 8 END,nan
3981,2024-10-25 21:15:00,Waiter-000005,Take order,Take order,nan
3981,2024-10-25 21:15:00,,start,start,nan
3981,2024-10-25 21:16:28,Waiter-000002,Review order,Review order,nan
3981,2024-10-25 21:19:40,Barman-000001,prepare drinks,prepare drinks,nan
3981,2024-10-25 21:20:35,Barman-000002,Bring drinks,Bring drinks,nan
3981,2024-10-25 21:36:03,Waiter-000002,Review drinks,Review drinks,nan
3981,2024-10-25 21:38:41,Barman-000003,prepare drinks,prepare drinks,nan
3981,2024-10-25 21:47:32,Barman-000001,Bring drinks,Bring drinks,nan
3981,2024-10-25 21:59:59,Waiter-000001,Review drinks,Review drinks,nan
3981,2024-11-04 20:03:49,Cook-000003,Prepare main course,Prepare main course,nan
3981,2024-11-12 21:55:35,Cook-000003,Signal food complete,Signal food complete,nan
3981,2024-11-12 22:27:19,Cook helper-000001,Bring food,Bring food,nan
3981,2024-11-12 22:27:27,Waiter-000003,Deliver to customer,Deliver to customer,nan
3981,2024-11-12 22:28:16,,EVENT 8 END,EVENT 8 END,nan
3982,2024-10-25 21:30:00,Waiter-000004,Take order,Take order,nan
3982,2024-10-25 21:30:00,,start,start,nan
3982,2024-10-25 21:33:24,Waiter-000005,Review order,Review order,nan
3982,2024-10-25 21:33:51,Cook helper-000003,Prepare starter,Prepare starter,nan
3982,2024-10-25 21:33:51,Barman-000003,prepare drinks,prepare drinks,nan
3982,2024-10-25 21:34:07,Barman-000001,Bring drinks,Bring drinks,nan
3982,2024-10-25 21:40:26,Waiter-000003,Review drinks,Review drinks,nan
3982,2024-10-25 21:41:47,Barman-000002,prepare drinks,prepare drinks,nan
3982,2024-10-25 21:45:17,Barman-000001,Bring drinks,Bring drinks,nan
3982,2024-10-25 21:47:23,Waiter-000002,Review drinks,Review drinks,nan
3982,2024-10-25 21:49:02,Barman-000002,prepare drinks,prepare drinks,nan
3982,2024-10-25 21:49:41,Barman-000003,Bring drinks,Bring drinks,nan
3982,2024-10-25 21:52:33,Waiter-000003,Review drinks,Review drinks,nan
3982,2024-10-25 21:53:27,Barman-000002,prepare drinks,prepare drinks,nan
3982,2024-10-25 21:55:32,Barman-000003,Bring drinks,Bring drinks,nan
3982,2024-10-25 21:57:34,Waiter-000004,Review drinks,Review drinks,nan
3982,2024-11-04 20:17:01,Cook-000003,Prepare main course,Prepare main course,nan
3982,2024-11-12 22:27:19,Cook-000003,Signal food complete,Signal food complete,nan
3982,2024-11-12 22:47:47,Cook helper-000003,Bring food,Bring food,nan
3982,2024-11-12 22:51:25,Waiter-000002,Deliver to customer,Deliver to customer,nan
3982,2024-11-12 22:51:33,,EVENT 8 END,EVENT 8 END,nan
3983,2024-10-25 21:45:00,Waiter-000004,Take order,Take order,nan
3983,2024-10-25 21:45:00,,start,start,nan
3983,2024-10-25 21:45:22,Waiter-000005,Review order,Review order,nan
3983,2024-10-25 21:47:10,Barman-000002,prepare drinks,prepare drinks,nan
3983,2024-10-25 21:47:38,Barman-000003,Bring drinks,Bring drinks,nan
3983,2024-10-25 21:48:21,Waiter-000001,Review drinks,Review drinks,nan
3983,2024-11-04 20:47:15,Cook-000001,Prepare main course,Prepare main course,nan
3983,2024-11-12 22:47:45,Cook-000002,Signal food complete,Signal food complete,nan
3983,2024-11-12 23:20:57,Cook helper-000002,Bring food,Bring food,nan
3983,2024-11-12 23:23:01,Waiter-000001,Deliver to customer,Deliver to customer,nan
3983,2024-11-12 23:24:33,,EVENT 8 END,EVENT 8 END,nan
3984,2024-10-25 22:00:00,Waiter-000002,Take order,Take order,nan
3984,2024-10-25 22:00:00,,start,start,nan
3984,2024-10-25 22:05:35,Waiter-000003,Review order,Review order,nan
3984,2024-10-25 22:06:27,Barman-000002,prepare drinks,prepare drinks,nan
3984,2024-10-25 22:11:12,Barman-000003,Bring drinks,Bring drinks,nan
3984,2024-10-25 22:12:37,Waiter-000001,Review drinks,Review drinks,nan
3984,2024-11-04 21:08:24,Cook-000001,Prepare main course,Prepare main course,nan
3984,2024-11-12 22:47:47,Cook-000003,Signal food complete,Signal food complete,nan
3984,2024-11-13 00:28:42,Cook helper-000002,Bring food,Bring food,nan
3984,2024-11-13 00:31:05,Waiter-000004,Deliver to customer,Deliver to customer,nan
3984,2024-11-13 00:33:18,,EVENT 8 END,EVENT 8 END,nan
3986,2024-10-25 22:30:00,Waiter-000004,Take order,Take order,nan
3986,2024-10-25 22:30:00,,start,start,nan
3986,2024-10-25 22:45:37,Waiter-000005,Review order,Review order,nan
3986,2024-10-25 22:46:14,Barman-000003,prepare drinks,prepare drinks,nan
3986,2024-10-25 22:49:38,Barman-000002,Bring drinks,Bring drinks,nan
3986,2024-10-25 22:57:05,Waiter-000003,Review drinks,Review drinks,nan
3986,2024-11-04 21:25:18,Cook-000001,Prepare main course,Prepare main course,nan
3986,2024-11-12 23:03:38,Cook-000001,Signal food complete,Signal food complete,nan
3986,2024-11-12 23:32:59,Cook helper-000001,Bring food,Bring food,nan
3986,2024-11-12 23:35:33,Waiter-000001,Deliver to customer,Deliver to customer,nan
3986,2024-11-12 23:36:07,,EVENT 8 END,EVENT 8 END,nan
3988,2024-10-25 23:00:00,Waiter-000004,Take order,Take order,nan
3988,2024-10-25 23:00:00,,start,start,nan
3988,2024-10-25 23:01:06,Waiter-000005,Review order,Review order,nan
3988,2024-10-25 23:01:30,Cook helper-000001,Prepare starter,Prepare starter,nan
3988,2024-10-25 23:01:30,Barman-000002,prepare drinks,prepare drinks,nan
3988,2024-10-25 23:01:45,Barman-000001,Bring drinks,Bring drinks,nan
3988,2024-10-25 23:08:50,Waiter-000002,Review drinks,Review drinks,nan
3988,2024-11-04 21:43:26,Cook-000002,Signal food complete,Signal food complete,nan
3988,2024-11-04 23:47:43,Cook helper-000003,Bring food,Bring food,nan
3988,2024-11-04 23:54:44,Waiter-000005,Deliver to customer,Deliver to customer,nan
3988,2024-11-04 23:55:54,,EVENT 8 END,EVENT 8 END,nan
3990,2024-10-25 23:30:00,Waiter-000001,Take order,Take order,nan
3990,2024-10-25 23:30:00,,start,start,nan
3990,2024-10-25 23:30:30,Waiter-000002,Review order,Review order,nan
3990,2024-10-25 23:31:00,Barman-000001,prepare drinks,prepare drinks,nan
3990,2024-10-25 23:33:08,Barman-000002,Bring drinks,Bring drinks,nan
3990,2024-10-25 23:34:44,Waiter-000005,Review drinks,Review drinks,nan
3990,2024-10-25 23:34:45,Barman-000001,prepare drinks,prepare drinks,nan
3990,2024-10-25 23:43:15,Barman-000002,Bring drinks,Bring drinks,nan
3990,2024-10-25 23:45:00,Waiter-000003,Review drinks,Review drinks,nan
3990,2024-10-25 23:45:01,Barman-000001,prepare drinks,prepare drinks,nan
3990,2024-10-25 23:48:35,Barman-000001,Bring drinks,Bring drinks,nan
3990,2024-10-25 23:58:19,Waiter-000001,Review drinks,Review drinks,nan
3990,2024-10-25 23:59:00,Barman-000001,prepare drinks,prepare drinks,nan
3990,2024-10-26 00:00:23,Barman-000001,Bring drinks,Bring drinks,nan
3990,2024-10-26 00:07:12,Waiter-000001,Review drinks,Review drinks,nan
3990,2024-10-26 00:08:08,Barman-000002,prepare drinks,prepare drinks,nan
3990,2024-10-26 00:19:02,Barman-000001,Bring drinks,Bring drinks,nan
3990,2024-10-26 00:19:22,Waiter-000002,Review drinks,Review drinks,nan
3990,2024-11-04 22:04:35,Cook-000003,Prepare main course,Prepare main course,nan
3990,2024-11-13 00:05:16,Cook-000001,Signal food complete,Signal food complete,nan
3990,2024-11-13 00:07:37,Cook helper-000001,Bring food,Bring food,nan
3990,2024-11-13 00:09:19,Waiter-000003,Deliver to customer,Deliver to customer,nan
3990,2024-11-13 00:09:37,,EVENT 8 END,EVENT 8 END,nan
3991,2024-10-25 23:45:00,Waiter-000002,Take order,Take order,nan
3991,2024-10-25 23:45:00,,start,start,nan
3991,2024-10-25 23:45:15,Waiter-000005,Review order,Review order,nan
3991,2024-10-25 23:46:45,Barman-000002,prepare drinks,prepare drinks,nan
3991,2024-10-25 23:47:59,Barman-000002,Bring drinks,Bring drinks,nan
3991,2024-10-26 00:05:38,Waiter-000004,Review drinks,Review drinks,nan
3991,2024-10-26 00:07:12,Barman-000001,prepare drinks,prepare drinks,nan
3991,2024-10-26 00:14:40,Barman-000001,Bring drinks,Bring drinks,nan
3991,2024-10-26 00:19:02,Waiter-000003,Review drinks,Review drinks,nan
3991,2024-10-26 00:19:38,Barman-000001,prepare drinks,prepare drinks,nan
3991,2024-10-26 00:20:53,Barman-000003,Bring drinks,Bring drinks,nan
3991,2024-10-26 00:34:45,Waiter-000004,Review drinks,Review drinks,nan
3991,2024-11-04 22:10:57,Cook-000001,Prepare main course,Prepare main course,nan
3991,2024-11-13 00:03:37,Cook-000002,Signal food complete,Signal food complete,nan
