Case,Timestamp,Resource,Activity,Activity_fixed,label
3999,2024-11-13 19:24:48,,EVENT 8 END,EVENT 8 END,
4,2024-05-06 19:00:00,Waiter-000002,Take order,Take order,
4,2024-05-06 19:00:00,,start,start,
4,2024-05-06 19:01:14,Waiter-000003,Review order,Review order,
4,2024-05-06 19:01:40,Cook helper-000003,Prepare starter,Prepare starter,
4,2024-05-06 19:01:40,Barman-000003,prepare drinks,prepare drinks,
4,2024-05-06 19:01:41,Cook-000002,Signal food complete,Signal food complete,
4,2024-05-06 19:11:57,Barman-000002,Bring drinks,Bring drinks,
4,2024-05-06 19:16:42,Waiter-000002,Review drinks,Review drinks,
4,2024-05-06 19:29:56,Cook helper-000002,Bring food,Bring food,
4,2024-05-06 19:32:28,Waiter-000004,Deliver to customer,Deliver to customer,
4,2024-05-06 19:37:12,,EVENT 8 END,EVENT 8 END,
40,2024-05-07 20:00:00,Waiter-000002,Take order,Take order,
40,2024-05-07 20:00:00,,start,start,
40,2024-05-07 20:05:53,Waiter-000003,Review order,Review order,
40,2024-05-07 20:07:28,Cook helper-000002,Prepare starter,Prepare starter,
40,2024-05-07 20:07:28,Barman-000001,prepare drinks,prepare drinks,
40,2024-05-07 20:09:16,Barman-000003,Bring drinks,Bring drinks,
40,2024-05-07 20:09:54,Cook-000002,Signal food complete,Signal food complete,
40,2024-05-07 20:14:23,Cook helper-000002,Bring food,Bring food,
40,2024-05-07 20:31:38,Waiter-000005,Review drinks,Review drinks,
40,2024-05-07 20:33:59,Barman-000003,prepare drinks,prepare drinks,
40,2024-05-07 20:37:48,Barman-000002,Bring drinks,Bring drinks,
40,2024-05-07 20:39:03,Waiter-000003,Review drinks,Review drinks,
40,2024-05-07 20:40:44,Waiter-000004,Deliver to customer,Deliver to customer,
40,2024-05-07 20:41:52,,EVENT 8 END,EVENT 8 END,
400,2024-05-22 22:00:00,Waiter-000005,Take order,Take order,
400,2024-05-22 22:00:00,,start,start,
400,2024-05-22 22:00:01,Waiter-000002,Review order,Review order,
400,2024-05-22 22:00:06,Cook helper-000002,Prepare starter,Prepare starter,
400,2024-05-22 22:00:06,Barman-000001,prepare drinks,prepare drinks,
400,2024-05-22 22:02:23,Barman-000002,Bring drinks,Bring drinks,
400,2024-05-22 22:08:31,Waiter-000004,Review drinks,Review drinks,
400,2024-05-22 22:10:18,Barman-000002,prepare drinks,prepare drinks,
400,2024-05-22 22:12:21,Barman-000003,Bring drinks,Bring drinks,
400,2024-05-22 22:19:47,Waiter-000005,Review drinks,Review drinks,
400,2024-05-23 01:04:29,Cook-000002,Prepare main course,Prepare main course,
400,2024-05-24 01:42:41,Cook-000002,Signal food complete,Signal food complete,
400,2024-05-24 18:25:48,Cook helper-000003,Bring food,Bring food,
400,2024-05-24 18:27:37,Waiter-000002,Deliver to customer,Deliver to customer,
400,2024-05-24 18:29:55,,EVENT 8 END,EVENT 8 END,
4000,2024-10-26 02:00:00,,start,start,
4000,2024-10-28 18:00:00,Waiter-000002,Take order,Take order,
4000,2024-10-28 18:02:33,Waiter-000003,Review order,Review order,
4000,2024-10-28 18:02:41,Barman-000003,prepare drinks,prepare drinks,
4000,2024-10-28 18:04:31,Barman-000003,Bring drinks,Bring drinks,
4000,2024-10-28 18:18:18,Waiter-000001,Review drinks,Review drinks,
4000,2024-11-05 00:50:55,Cook-000003,Prepare main course,Prepare main course,
4000,2024-11-13 19:09:26,Cook-000003,Signal food complete,Signal food complete,
4000,2024-11-13 19:26:03,Cook helper-000002,Bring food,Bring food,
4000,2024-11-13 19:47:03,Waiter-000003,Deliver to customer,Deliver to customer,
4000,2024-11-13 19:56:02,,EVENT 8 END,EVENT 8 END,
4001,2024-10-28 18:15:00,Waiter-000001,Take order,Take order,
4001,2024-10-28 18:15:00,,start,start,
4001,2024-10-28 18:15:22,Waiter-000002,Review order,Review order,
4001,2024-10-28 18:17:47,Barman-000001,prepare drinks,prepare drinks,
4001,2024-10-28 18:24:01,Barman-000002,Bring drinks,Bring drinks,
4001,2024-10-28 18:35:43,Waiter-000001,Review drinks,Review drinks,
4001,2024-10-28 18:37:15,Barman-000001,prepare drinks,prepare drinks,
4001,2024-10-28 18:41:57,Barman-000003,Bring drinks,Bring drinks,
4001,2024-10-28 18:44:40,Waiter-000004,Review drinks,Review drinks,
4001,2024-11-05 00:59:18,Cook-000002,Prepare main course,Prepare main course,
4001,2024-11-13 21:13:22,Cook-000003,Signal food complete,Signal food complete,
4001,2024-11-13 21:45:56,Cook helper-000003,Bring food,Bring food,
4001,2024-11-13 22:03:46,Waiter-000003,Deliver to customer,Deliver to customer,
4001,2024-11-13 22:06:19,,EVENT 8 END,EVENT 8 END,
4003,2024-10-28 18:45:00,Waiter-000002,Take order,Take order,
4003,2024-10-28 18:45:00,,start,start,
4003,2024-10-28 18:47:11,Waiter-000001,Review order,Review order,
4003,2024-10-28 18:48:00,Barman-000002,prepare drinks,prepare drinks,
4003,2024-10-28 18:50:17,Barman-000003,Bring drinks,Bring drinks,
4003,2024-10-28 18:52:52,Waiter-000005,Review drinks,Review drinks,
4003,2024-10-28 18:53:04,Barman-000001,prepare drinks,prepare drinks,
4003,2024-10-28 18:56:41,Barman-000003,Bring drinks,Bring drinks,
4003,2024-10-28 18:58:23,Waiter-000004,Review drinks,Review drinks,
4003,2024-10-28 18:59:23,Barman-000002,prepare drinks,prepare drinks,
4003,2024-10-28 19:01:15,Barman-000001,Bring drinks,Bring drinks,
4003,2024-10-28 19:18:04,Waiter-000002,Review drinks,Review drinks,
4003,2024-11-05 01:01:49,Cook-000003,Prepare main course,Prepare main course,
4003,2024-11-13 19:26:03,Cook-000003,Signal food complete,Signal food complete,
4003,2024-11-13 20:17:18,Cook helper-000003,Bring food,Bring food,
4003,2024-11-13 20:19:26,Waiter-000005,Deliver to customer,Deliver to customer,
4003,2024-11-13 20:19:42,,EVENT 8 END,EVENT 8 END,
4005,2024-10-28 19:15:00,Waiter-000003,Take order,Take order,
4005,2024-10-28 19:15:00,,start,start,
4005,2024-10-28 19:21:55,Waiter-000001,Review order,Review order,
4005,2024-10-28 19:22:11,Cook helper-000003,Prepare starter,Prepare starter,
4005,2024-10-28 19:22:11,Barman-000003,prepare drinks,prepare drinks,
4005,2024-10-28 19:34:32,Barman-000001,Bring drinks,Bring drinks,
4005,2024-10-28 19:39:14,Waiter-000003,Review drinks,Review drinks,
4005,2024-10-28 19:40:04,Barman-000001,prepare drinks,prepare drinks,
4005,2024-10-28 19:42:04,Barman-000002,Bring drinks,Bring drinks,
4005,2024-10-28 19:47:27,Waiter-000001,Review drinks,Review drinks,
4005,2024-10-28 19:47:45,Barman-000001,prepare drinks,prepare drinks,
4005,2024-10-28 19:48:43,Barman-000002,Bring drinks,Bring drinks,
4005,2024-10-28 19:52:00,Waiter-000003,Review drinks,Review drinks,
4005,2024-10-28 19:52:41,Barman-000001,prepare drinks,prepare drinks,
4005,2024-10-28 19:56:50,Barman-000003,Bring drinks,Bring drinks,
4005,2024-10-28 19:58:29,Waiter-000001,Review drinks,Review drinks,
4005,2024-11-05 01:20:08,Cook-000001,Signal food complete,Signal food complete,
4005,2024-11-05 01:27:45,Cook helper-000003,Bring food,Bring food,
4005,2024-11-05 01:28:42,Waiter-000002,Deliver to customer,Deliver to customer,
4005,2024-11-05 01:30:08,,EVENT 8 END,EVENT 8 END,
4010,2024-10-28 20:30:00,Waiter-000005,Take order,Take order,
4010,2024-10-28 20:30:00,,start,start,
4010,2024-10-28 20:31:58,Waiter-000001,Review order,Review order,
4010,2024-10-28 20:32:11,Barman-000002,prepare drinks,prepare drinks,
4010,2024-10-28 20:42:08,Barman-000003,Bring drinks,Bring drinks,
4010,2024-10-28 20:44:18,Waiter-000005,Review drinks,Review drinks,
4010,2024-11-05 18:07:18,Cook-000001,Prepare main course,Prepare main course,
4010,2024-11-13 20:51:26,Cook-000003,Signal food complete,Signal food complete,
4010,2024-11-13 21:13:22,Cook helper-000003,Bring food,Bring food,
4010,2024-11-13 21:13:40,Waiter-000004,Deliver to customer,Deliver to customer,
4010,2024-11-13 21:15:16,,EVENT 8 END,EVENT 8 END,
4012,2024-10-28 21:00:00,Waiter-000002,Take order,Take order,
4012,2024-10-28 21:00:00,,start,start,
4012,2024-10-28 21:00:05,Waiter-000004,Review order,Review order,
4012,2024-10-28 21:01:52,Barman-000003,prepare drinks,prepare drinks,
4012,2024-10-28 21:03:40,Barman-000001,Bring drinks,Bring drinks,
4012,2024-10-28 21:13:42,Waiter-000002,Review drinks,Review drinks,
4012,2024-11-05 18:35:46,Cook-000002,Prepare main course,Prepare main course,
4012,2024-11-13 22:02:43,Cook-000002,Signal food complete,Signal food complete,
4012,2024-11-13 22:03:46,Cook helper-000003,Bring food,Bring food,
4012,2024-11-13 22:09:07,Waiter-000005,Deliver to customer,Deliver to customer,
4012,2024-11-13 22:10:09,,EVENT 8 END,EVENT 8 END,
4013,2024-10-28 21:15:00,Waiter-000004,Take order,Take order,
4013,2024-10-28 21:15:00,,start,start,
4013,2024-10-28 21:16:26,Waiter-000001,Review order,Review order,
4013,2024-10-28 21:16:55,Cook helper-000001,Prepare starter,Prepare starter,
4013,2024-10-28 21:16:55,Barman-000002,prepare drinks,prepare drinks,
4013,2024-10-28 21:28:16,Barman-000003,Bring drinks,Bring drinks,
4013,2024-10-28 21:30:58,Waiter-000002,Review drinks,Review drinks,
4013,2024-10-28 21:31:24,Barman-000002,prepare drinks,prepare drinks,
4013,2024-10-28 21:33:22,Barman-000003,Bring drinks,Bring drinks,
4013,2024-10-28 21:35:32,Waiter-000001,Review drinks,Review drinks,
4013,2024-11-05 18:42:32,Cook-000001,Prepare main course,Prepare main course,
4013,2024-11-13 21:45:56,Cook-000003,Signal food complete,Signal food complete,
4013,2024-11-13 21:49:17,Cook helper-000001,Bring food,Bring food,
4013,2024-11-13 22:04:57,Waiter-000004,Deliver to customer,Deliver to customer,
4013,2024-11-13 22:07:02,,EVENT 8 END,EVENT 8 END,
4017,2024-10-28 22:15:00,Waiter-000005,Take order,Take order,
4017,2024-10-28 22:15:00,,start,start,
4017,2024-10-28 22:17:21,Waiter-000004,Review order,Review order,
4017,2024-10-28 22:19:11,Cook helper-000003,Prepare starter,Prepare starter,
4017,2024-10-28 22:19:11,Barman-000001,prepare drinks,prepare drinks,
4017,2024-10-28 22:38:14,Barman-000002,Bring drinks,Bring drinks,
4017,2024-10-28 22:40:32,Waiter-000005,Review drinks,Review drinks,
4017,2024-11-05 20:53:53,Cook-000003,Signal food complete,Signal food complete,
4017,2024-11-05 21:22:55,Cook helper-000003,Bring food,Bring food,
4017,2024-11-05 21:25:01,Waiter-000003,Deliver to customer,Deliver to customer,
4017,2024-11-05 21:27:58,,EVENT 8 END,EVENT 8 END,
4018,2024-10-28 22:30:00,Waiter-000004,Take order,Take order,
4018,2024-10-28 22:30:00,,start,start,
4018,2024-10-28 22:33:13,Waiter-000002,Review order,Review order,
4018,2024-10-28 22:35:21,Barman-000003,prepare drinks,prepare drinks,
4018,2024-10-28 22:43:31,Barman-000001,Bring drinks,Bring drinks,
4018,2024-10-28 22:44:37,Waiter-000004,Review drinks,Review drinks,
4018,2024-10-28 22:45:24,Barman-000002,prepare drinks,prepare drinks,
4018,2024-10-28 22:48:29,Barman-000001,Bring drinks,Bring drinks,
4018,2024-10-28 22:59:14,Waiter-000002,Review drinks,Review drinks,
4018,2024-11-05 21:09:12,Cook-000002,Prepare main course,Prepare main course,
4018,2024-11-13 23:39:15,Cook-000003,Signal food complete,Signal food complete,
4018,2024-11-13 23:46:33,Cook helper-000002,Bring food,Bring food,
4018,2024-11-13 23:50:15,Waiter-000001,Deliver to customer,Deliver to customer,
4018,2024-11-13 23:50:47,,EVENT 8 END,EVENT 8 END,
4019,2024-10-28 22:45:00,Waiter-000002,Take order,Take order,
4019,2024-10-28 22:45:00,,start,start,
4019,2024-10-28 22:46:13,Waiter-000003,Review order,Review order,
4019,2024-10-28 22:46:54,Barman-000003,prepare drinks,prepare drinks,
4019,2024-10-28 22:57:00,Barman-000002,Bring drinks,Bring drinks,
4019,2024-10-28 23:10:56,Waiter-000002,Review drinks,Review drinks,
4019,2024-11-05 21:20:54,Cook-000002,Prepare main course,Prepare main course,
4019,2024-11-14 00:14:37,Cook-000001,Signal food complete,Signal food complete,
4019,2024-11-14 00:20:19,Cook helper-000003,Bring food,Bring food,
4019,2024-11-14 00:25:00,Waiter-000004,Deliver to customer,Deliver to customer,
4019,2024-11-14 00:25:10,,EVENT 8 END,EVENT 8 END,
402,2024-05-22 22:30:00,Waiter-000004,Take order,Take order,
402,2024-05-22 22:30:00,,start,start,
402,2024-05-22 22:32:31,Waiter-000005,Review order,Review order,
402,2024-05-22 22:34:20,Cook helper-000003,Prepare starter,Prepare starter,
402,2024-05-22 22:34:20,Barman-000001,prepare drinks,prepare drinks,
402,2024-05-22 22:37:52,Barman-000002,Bring drinks,Bring drinks,
402,2024-05-22 22:41:21,Waiter-000001,Review drinks,Review drinks,
402,2024-05-23 18:58:48,Cook-000002,Signal food complete,Signal food complete,
402,2024-05-23 19:20:07,Cook helper-000002,Bring food,Bring food,
402,2024-05-23 19:20:32,Waiter-000004,Deliver to customer,Deliver to customer,
402,2024-05-23 19:22:09,,EVENT 8 END,EVENT 8 END,
4021,2024-10-28 23:15:00,Waiter-000005,Take order,Take order,
4021,2024-10-28 23:15:00,,start,start,
4021,2024-10-28 23:24:47,Waiter-000003,Review order,Review order,
4021,2024-10-28 23:25:24,Barman-000001,prepare drinks,prepare drinks,
4021,2024-10-28 23:32:08,Barman-000003,Bring drinks,Bring drinks,
4021,2024-10-28 23:42:18,Waiter-000005,Review drinks,Review drinks,
4021,2024-10-28 23:42:59,Barman-000002,prepare drinks,prepare drinks,
4021,2024-10-28 23:45:53,Barman-000001,Bring drinks,Bring drinks,
4021,2024-10-28 23:51:52,Waiter-000004,Review drinks,Review drinks,
4021,2024-11-05 22:03:46,Cook-000002,Prepare main course,Prepare main course,
4021,2024-11-14 00:20:19,Cook-000001,Signal food complete,Signal food complete,
4021,2024-11-14 00:59:13,Cook helper-000003,Bring food,Bring food,
4021,2024-11-14 01:01:17,Waiter-000002,Deliver to customer,Deliver to customer,
4021,2024-11-14 01:02:32,,EVENT 8 END,EVENT 8 END,
4022,2024-10-28 23:30:00,Waiter-000002,Take order,Take order,
4022,2024-10-28 23:30:00,,start,start,
4022,2024-10-28 23:33:04,Waiter-000001,Review order,Review order,
4022,2024-10-28 23:33:41,Cook helper-000002,Prepare starter,Prepare starter,
4022,2024-10-28 23:33:41,Barman-000002,prepare drinks,prepare drinks,
4022,2024-10-28 23:36:20,Barman-000001,Bring drinks,Bring drinks,
4022,2024-10-28 23:37:29,Waiter-000004,Review drinks,Review drinks,
4022,2024-11-05 22:05:18,Cook-000002,Signal food complete,Signal food complete,
4022,2024-11-05 22:20:47,Cook helper-000003,Bring food,Bring food,
4022,2024-11-05 22:23:00,Waiter-000004,Deliver to customer,Deliver to customer,
4022,2024-11-05 22:24:41,,EVENT 8 END,EVENT 8 END,
4023,2024-10-28 23:45:00,Waiter-000003,Take order,Take order,
4023,2024-10-28 23:45:00,,start,start,
4023,2024-10-28 23:53:13,Waiter-000005,Review order,Review order,
4023,2024-10-28 23:53:47,Cook helper-000003,Prepare starter,Prepare starter,
4023,2024-10-28 23:53:47,Barman-000003,prepare drinks,prepare drinks,
4023,2024-10-28 23:56:25,Barman-000002,Bring drinks,Bring drinks,
4023,2024-10-28 23:58:05,Waiter-000001,Review drinks,Review drinks,
4023,2024-11-05 22:31:45,Cook-000002,Signal food complete,Signal food complete,
4023,2024-11-05 22:44:08,Cook helper-000002,Bring food,Bring food,
4023,2024-11-05 22:51:03,Waiter-000001,Deliver to customer,Deliver to customer,
4023,2024-11-05 22:53:06,,EVENT 8 END,EVENT 8 END,
4025,2024-10-29 00:15:00,Waiter-000002,Take order,Take order,
4025,2024-10-29 00:15:00,,start,start,
4025,2024-10-29 00:17:11,Waiter-000001,Review order,Review order,
4025,2024-10-29 00:18:02,Barman-000002,prepare drinks,prepare drinks,
4025,2024-10-29 00:26:55,Barman-000001,Bring drinks,Bring drinks,
4025,2024-10-29 00:37:57,Waiter-000004,Review drinks,Review drinks,
4025,2024-10-29 00:39:03,Barman-000003,prepare drinks,prepare drinks,
4025,2024-10-29 00:41:06,Barman-000002,Bring drinks,Bring drinks,
4025,2024-10-29 00:52:11,Waiter-000001,Review drinks,Review drinks,
4025,2024-11-05 22:44:14,Cook-000002,Prepare main course,Prepare main course,
4025,2024-11-14 01:08:12,Cook-000001,Signal food complete,Signal food complete,
4025,2024-11-14 01:40:24,Cook helper-000003,Bring food,Bring food,
4025,2024-11-14 01:41:20,Waiter-000005,Deliver to customer,Deliver to customer,
4025,2024-11-14 01:41:37,,EVENT 8 END,EVENT 8 END,
4026,2024-10-29 00:30:00,Waiter-000003,Take order,Take order,
4026,2024-10-29 00:30:00,,start,start,
4026,2024-10-29 00:32:13,Waiter-000005,Review order,Review order,
4026,2024-10-29 00:34:28,Cook helper-000002,Prepare starter,Prepare starter,
4026,2024-10-29 00:34:28,Barman-000003,prepare drinks,prepare drinks,
4026,2024-10-29 00:35:20,Barman-000002,Bring drinks,Bring drinks,
4026,2024-10-29 00:36:31,Waiter-000001,Review drinks,Review drinks,
4026,2024-11-05 23:09:05,Cook-000003,Signal food complete,Signal food complete,
4026,2024-11-05 23:52:58,Cook helper-000001,Bring food,Bring food,
4026,2024-11-05 23:55:01,Waiter-000005,Deliver to customer,Deliver to customer,
4026,2024-11-05 23:56:28,,EVENT 8 END,EVENT 8 END,
4027,2024-10-29 00:45:00,Waiter-000003,Take order,Take order,
4027,2024-10-29 00:45:00,,start,start,
4027,2024-10-29 00:45:31,Waiter-000005,Review order,Review order,
4027,2024-10-29 00:45:38,Cook helper-000001,Prepare starter,Prepare starter,
4027,2024-10-29 00:45:38,Barman-000001,prepare drinks,prepare drinks,
4027,2024-10-29 01:04:17,Barman-000003,Bring drinks,Bring drinks,
4027,2024-10-29 01:04:17,Waiter-000005,Review drinks,Review drinks,
4027,2024-11-05 22:44:24,Cook-000001,Prepare main course,Prepare main course,
4027,2024-11-14 01:34:19,Cook-000002,Signal food complete,Signal food complete,
4027,2024-11-14 01:56:47,Cook helper-000001,Bring food,Bring food,
4027,2024-11-14 18:21:22,Waiter-000001,Deliver to customer,Deliver to customer,
4027,2024-11-14 18:21:27,,EVENT 8 END,EVENT 8 END,
403,2024-05-22 22:45:00,Waiter-000002,Take order,Take order,
403,2024-05-22 22:45:00,,start,start,
403,2024-05-22 22:45:58,Waiter-000003,Review order,Review order,
403,2024-05-22 22:47:30,Barman-000003,prepare drinks,prepare drinks,
403,2024-05-22 22:51:54,Barman-000001,Bring drinks,Bring drinks,
403,2024-05-22 22:54:06,Waiter-000005,Review drinks,Review drinks,
403,2024-05-23 19:20:07,Cook-000002,Prepare main course,Prepare main course,
403,2024-05-24 19:12:55,Cook-000002,Signal food complete,Signal food complete,
403,2024-05-24 19:13:18,Cook helper-000002,Bring food,Bring food,
403,2024-05-24 19:16:16,Waiter-000005,Deliver to customer,Deliver to customer,
403,2024-05-24 19:16:43,,EVENT 8 END,EVENT 8 END,
4031,2024-10-29 01:45:00,Waiter-000005,Take order,Take order,
4031,2024-10-29 01:45:00,,start,start,
4031,2024-10-29 01:45:09,Waiter-000001,Review order,Review order,
4031,2024-10-29 01:46:02,Barman-000001,prepare drinks,prepare drinks,
4031,2024-10-29 18:16:28,Barman-000003,Bring drinks,Bring drinks,
4031,2024-10-29 18:24:43,Waiter-000005,Review drinks,Review drinks,
4031,2024-11-06 00:18:33,Cook-000003,Prepare main course,Prepare main course,
4031,2024-11-14 19:06:50,Cook-000003,Signal food complete,Signal food complete,
4031,2024-11-14 19:26:51,Cook helper-000002,Bring food,Bring food,
4031,2024-11-14 19:38:46,Waiter-000005,Deliver to customer,Deliver to customer,
4031,2024-11-14 19:40:15,,EVENT 8 END,EVENT 8 END,
4032,2024-10-29 02:00:00,,start,start,
4032,2024-10-29 18:00:00,Waiter-000003,Take order,Take order,
4032,2024-10-29 18:02:27,Waiter-000005,Review order,Review order,
4032,2024-10-29 18:05:49,Cook helper-000001,Prepare starter,Prepare starter,
4032,2024-10-29 18:05:49,Barman-000003,prepare drinks,prepare drinks,
4032,2024-10-29 18:10:46,Barman-000002,Bring drinks,Bring drinks,
4032,2024-10-29 18:15:38,Waiter-000004,Review drinks,Review drinks,
4032,2024-11-06 00:37:55,Cook-000002,Signal food complete,Signal food complete,
