Case,Timestamp,Resource,Activity,Activity_fixed,label
10368001,2014-07-23 07:00:43,2670601,procedure change after completeness,procedure change after completeness,
10368001,2014-07-23 07:00:44,2670601,request complete,request complete,
10368001,2014-07-23 07:00:45,2670601,send confirmation receipt additional data,send confirmation receipt additional data,
10368001,2014-07-23 07:00:46,2670601,send letter in progress,send letter in progress,
10368001,2014-07-23 07:00:47,2670601,set decision status,set decision status,
10368001,2014-07-23 07:00:48,2670601,submit decision,submit decision,
10368001,2014-07-23 07:00:49,2670601,suspension ground applicable,suspension ground applicable,
10368001,2014-07-29 07:00:01,560912,enter date publication decision environmental permit,enter date publication decision environmental permit,
10368001,2014-07-29 07:00:02,560912,enter senddate decision,enter senddate decision,
10368001,2014-07-29 07:00:03,560912,enter senddate decision environmental permit,enter senddate decision environmental permit,
10368001,2014-07-29 07:00:04,560912,phase decision sent,phase decision sent,
10368001,2014-07-29 07:00:05,560912,phase decision taken,phase decision taken,
10368001,2014-07-29 07:00:06,560912,record date of decision environmental permit,record date of decision environmental permit,
10368001,2014-07-29 07:00:07,560912,register objection and appeal periods,register objection and appeal periods,
10368001,2014-07-29 07:00:08,560912,set decision phase decision permitting decided,set decision phase decision permitting decided,
10368001,2014-07-29 07:00:09,560912,start decision phase decision permitting sent,start decision phase decision permitting sent,
10368001,2014-07-29 07:00:10,560912,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,
10443842,2014-05-22 07:01:49,560872,register submission date request,register submission date request,
10443842,2014-05-23 07:00:18,560872,OLO messaging active,OLO messaging active,
10443842,2014-05-23 07:00:19,560872,create procedure confirmation,create procedure confirmation,
10443842,2014-05-23 07:00:20,560872,create publication document,create publication document,
10443842,2014-05-23 07:00:21,560872,create subcases completeness,create subcases completeness,
10443842,2014-05-23 07:00:22,560872,forward to the competent authority,forward to the competent authority,
10443842,2014-05-23 07:00:23,560872,phase application received,phase application received,
10443842,2014-05-23 07:00:24,560872,procedure change,procedure change,
10443842,2014-05-23 07:00:25,560872,publish,publish,
10443842,2014-05-23 07:00:26,560872,registration date publication,registration date publication,
10443842,2014-05-23 07:00:27,560872,regular procedure without MER,regular procedure without MER,
10443842,2014-05-23 07:00:28,560872,send confirmation receipt,send confirmation receipt,
10443842,2014-05-23 07:00:29,560872,send confirmation receipt,send confirmation receipt,
10443842,2014-05-23 07:00:30,560872,start WABOprocedure,start WABOprocedure,
10443842,2014-07-07 07:01:44,2670601,article 34  WABO applies,article 34  WABO applies,
10443842,2014-07-07 07:01:45,2670601,ask stakeholders views,ask stakeholders views,
10443842,2014-07-07 07:01:46,2670601,by law,by law,
10443842,2014-07-07 07:01:47,2670601,coordination of application,coordination of application,
10443842,2014-07-07 07:01:48,2670601,create subcases content,create subcases content,
10443842,2014-07-07 07:01:49,2670601,creating environmental permit decision,creating environmental permit decision,
10443842,2014-07-07 07:01:50,2670601,decision date prior to decision,decision date prior to decision,
10443842,2014-07-07 07:01:51,2670601,grounds for refusal,grounds for refusal,
10443842,2014-07-07 07:01:52,2670601,phase advice known,phase advice known,
10443842,2014-07-07 07:01:53,2670601,phase application receptive,phase application receptive,
10443842,2014-07-07 07:01:54,2670601,procedure change,procedure change,
10443842,2014-07-07 07:01:55,2670601,request complete,request complete,
10443842,2014-07-07 07:01:56,2670601,send letter in progress,send letter in progress,
10443842,2014-07-07 07:01:57,2670601,set decision status,set decision status,
10443842,2014-07-07 07:01:58,2670601,suspension ground applicable,suspension ground applicable,
10443842,2014-07-08 07:00:06,2670601,generating decision environmental permit,generating decision environmental permit,
10443842,2014-07-08 07:00:07,2670601,phase decision ready,phase decision ready,
10443842,2014-07-08 07:00:08,2670601,submit decision,submit decision,
10443842,2014-07-11 07:00:26,560890,creating cover letter decision,creating cover letter decision,
10443842,2014-07-11 07:00:27,560890,enter senddate decision,enter senddate decision,
10443842,2014-07-11 07:00:28,560890,enter senddate decision environmental permit,enter senddate decision environmental permit,
10443842,2014-07-11 07:00:29,560890,phase decision sent,phase decision sent,
10443842,2014-07-11 07:00:30,560890,phase decision taken,phase decision taken,
10443842,2014-07-11 07:00:31,560890,register objection and appeal periods,register objection and appeal periods,
10443842,2014-07-11 07:00:32,560890,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,
10443842,2014-07-16 07:00:06,560890,enter senddate decision environmental permit,enter senddate decision environmental permit,
10443842,2014-07-16 07:00:07,560890,record date of decision environmental permit,record date of decision environmental permit,
10443842,2014-07-16 07:00:08,560890,set decision phase decision permitting decided,set decision phase decision permitting decided,
10443842,2014-07-16 07:00:09,560890,start decision phase decision permitting sent,start decision phase decision permitting sent,
10457489,2014-05-20 07:01:01,560872,register submission date request,register submission date request,
10457489,2014-05-26 07:00:27,560872,OLO messaging active,OLO messaging active,
10457489,2014-05-26 07:00:28,560872,create procedure confirmation,create procedure confirmation,
10457489,2014-05-26 07:00:29,560872,create publication document,create publication document,
10457489,2014-05-26 07:00:30,560872,create subcases completeness,create subcases completeness,
10457489,2014-05-26 07:00:31,560872,forward to the competent authority,forward to the competent authority,
10457489,2014-05-26 07:00:32,560872,phase application received,phase application received,
10457489,2014-05-26 07:00:33,560872,procedure change,procedure change,
10457489,2014-05-26 07:00:34,560872,publish,publish,
10457489,2014-05-26 07:00:35,560872,registration date publication,registration date publication,
10457489,2014-05-26 07:00:36,560872,regular procedure without MER,regular procedure without MER,
10457489,2014-05-26 07:00:37,560872,send confirmation receipt,send confirmation receipt,
10457489,2014-05-26 07:00:38,560872,start WABOprocedure,start WABOprocedure,
10457489,2014-06-16 07:00:14,560872,article 34  WABO applies,article 34  WABO applies,
10457489,2014-06-16 07:00:15,560872,ask stakeholders views,ask stakeholders views,
10457489,2014-06-16 07:00:16,560872,by law,by law,
10457489,2014-06-16 07:00:17,560872,coordination of application,coordination of application,
10457489,2014-06-16 07:00:18,560872,create subcases content,create subcases content,
10457489,2014-06-16 07:00:19,560872,creating cover letter decision,creating cover letter decision,
10457489,2014-06-16 07:00:20,560872,creating environmental permit decision,creating environmental permit decision,
10457489,2014-06-16 07:00:21,560872,decision date prior to decision,decision date prior to decision,
10457489,2014-06-16 07:00:22,560872,enter senddate decision,enter senddate decision,
10457489,2014-06-16 07:00:23,560872,enter senddate decision environmental permit,enter senddate decision environmental permit,
10457489,2014-06-16 07:00:24,560872,generating decision environmental permit,generating decision environmental permit,
10457489,2014-06-16 07:00:25,560872,grounds for refusal,grounds for refusal,
10457489,2014-06-16 07:00:26,560872,phase advice known,phase advice known,
10457489,2014-06-16 07:00:27,560872,phase application receptive,phase application receptive,
10457489,2014-06-16 07:00:28,560872,phase decision ready,phase decision ready,
10457489,2014-06-16 07:00:29,560872,phase decision sent,phase decision sent,
10457489,2014-06-16 07:00:30,560872,phase decision taken,phase decision taken,
10457489,2014-06-16 07:00:31,560872,procedure change,procedure change,
10457489,2014-06-16 07:00:32,560872,register objection and appeal periods,register objection and appeal periods,
10457489,2014-06-16 07:00:33,560872,request complete,request complete,
10457489,2014-06-16 07:00:34,560872,send letter in progress,send letter in progress,
10457489,2014-06-16 07:00:35,560872,set decision status,set decision status,
10457489,2014-06-16 07:00:36,560872,submit decision,submit decision,
10457489,2014-06-16 07:00:37,560872,suspension ground applicable,suspension ground applicable,
10457489,2014-06-16 07:00:38,560872,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,
10457489,2014-06-17 07:00:39,560872,record date of decision environmental permit,record date of decision environmental permit,
10457489,2014-06-17 07:00:40,560872,set decision phase decision permitting decided,set decision phase decision permitting decided,
10457489,2014-06-23 07:00:41,560872,enter senddate decision environmental permit,enter senddate decision environmental permit,
10457489,2014-06-23 07:00:42,560872,start decision phase decision permitting sent,start decision phase decision permitting sent,
10457489,2014-08-08 07:00:01,560872,set phase: phase permitting irrevocable,set phase: phase permitting irrevocable,
10457489,2014-08-11 07:00:28,560872,close case,close case,
10457489,2014-08-11 07:00:29,560872,objection lodged against decision,objection lodged against decision,
10457489,2014-08-11 07:00:30,560872,phase archived case,phase archived case,
10457489,2014-08-11 07:00:31,560872,phase case handled,phase case handled,
10457489,2014-08-11 07:00:32,560872,phase decision irrevocable,phase decision irrevocable,
