Case,Timestamp,Activity,Activity_fixed,ishomonymous,label
8433385,2013-11-27 08:00:12,grounds for refusal,grounds for refusal,0,
8433385,2013-11-27 08:00:13,phase advice known,phase advice known,0,
8433385,2013-11-27 08:00:14,phase application receptive,phase application received,0,
8433385,2013-11-27 08:00:15,phase concept decision ready,phase concept draft decision ready,0,
8433385,2013-11-27 08:00:16,phase decision ready,phase decision ready,0,
8433385,2013-11-27 08:00:17,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
8433385,2013-11-27 08:00:18,procedure change after completeness,procedure change after completeness,0,
8433385,2013-11-27 08:00:19,request complete,request complete,0,
8433385,2013-11-27 08:00:20,send letter in progress,send letter in progress,0,
8433385,2013-11-27 08:00:21,set decision status,set decision status,0,
8433385,2013-11-27 08:00:22,subcases completed present decision,subcases completed present decision,0,
8433385,2013-11-27 08:00:23,submit decision,submit decision,0,
8433385,2013-11-27 08:00:24,suspension ground applicable,suspension ground applicable,0,
8433385,2013-11-27 08:00:25,treat subcases content,treat subcases content,0,
8433385,2013-11-27 08:00:26,treat subcases present decision,create subcases present decision,0,
8433385,2013-11-28 08:00:03,creating cover letter decision,creating cover letter decision,0,
8433385,2013-11-28 08:00:04,enter senddate decision,enter senddate decision,0,
8433385,2013-11-28 08:00:05,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
8433385,2013-11-28 08:00:06,phase decision sent,phase decision sent,0,
8433385,2013-11-28 08:00:07,phase decision taken,phase decision taken,0,
8433385,2013-11-28 08:00:08,record date of decision environmental permit,record date of decision environmental permit,0,
8433385,2013-11-28 08:00:09,register objection and appeal periods,register objection and appeal periods,0,
8433385,2013-11-28 08:00:10,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
8433385,2013-11-28 08:00:11,start decision phase decision permitting sent,set decision phase decision permitting decided,0,
8433385,2013-11-28 08:00:12,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
8433385,2014-01-30 08:00:09,close case,close case,0,
8433385,2014-01-30 08:00:10,objection lodged against decision,objection lodged against decision,0,
8433385,2014-01-30 08:00:11,phase archived case,phase archived case,0,
8433385,2014-01-30 08:00:12,phase case handled,phase case handled,0,
8433385,2014-01-30 08:00:13,phase decision irrevocable,phase decision irrevocable,0,
8433385,2014-01-30 08:00:14,read publication date field,read publication date field,0,
8433385,2014-01-30 08:00:15,read publication date field,read publication date field,0,
8433385,2014-01-30 08:00:16,register deadline,register deadline,0,
8433385,2014-01-30 08:00:17,stop all running subcases 2b,stop all running subcases 2b,0,
8466820,2013-10-10 07:00:01,article 34  WABO applies,article 34  WABO applies,0,
8466820,2013-10-10 07:00:02,ask stakeholders views,ask stakeholders views,0,
8466820,2013-10-10 07:00:03,assessment of content completed,assessment of content completed,0,
8466820,2013-10-10 07:00:04,by law,by law,0,
8466820,2013-10-10 07:00:05,completed subcases content,completed subcases content,0,
8466820,2013-10-10 07:00:06,coordination of application,coordination of application,0,
8466820,2013-10-10 07:00:07,create procedure confirmation,enter senddate procedure confirmation,0,
8466820,2013-10-10 07:00:08,create subcases completeness,create subcases completeness,0,
8466820,2013-10-10 07:00:09,creating cover letter decision,creating cover letter decision,0,
8466820,2013-10-10 07:00:10,creating environmental permit decision,creating environmental permit decision,0,
8466820,2013-10-10 07:00:11,decision date prior to decision,decision date prior to decision,0,
8466820,2013-10-10 07:00:12,forward to the competent authority,forward to the competent authority,0,
8466820,2013-10-10 07:00:13,generating decision environmental permit,generating decision environmental permit,0,
8466820,2013-10-10 07:00:14,grounds for refusal,grounds for refusal,0,
8466820,2013-10-10 07:00:15,phase advice known,phase advice known,0,
8466820,2013-10-10 07:00:16,phase application received,phase application received,0,
8466820,2013-10-10 07:00:17,phase application receptive,phase application received,0,
8466820,2013-10-10 07:00:18,phase decision ready,phase decision ready,0,
8466820,2013-10-10 07:00:19,phase decision taken,phase decision taken,0,
8466820,2013-10-10 07:00:20,procedure change,procedure change,0,
8466820,2013-10-10 07:00:21,procedure change,procedure change,0,
8466820,2013-10-10 07:00:22,register objection and appeal periods,register objection and appeal periods,0,
8466820,2013-10-10 07:00:23,register submission date request,register submission date request,0,
8466820,2013-10-10 07:00:24,regular procedure without MER,regular procedure without MER,0,
8466820,2013-10-10 07:00:25,request complete,request complete,0,
8466820,2013-10-10 07:00:26,send confirmation receipt,send confirmation receipt,0,
8466820,2013-10-10 07:00:27,send letter in progress,send letter in progress,0,
8466820,2013-10-10 07:00:28,set decision status,set decision status,0,
8466820,2013-10-10 07:00:29,start WABOprocedure,start WABOprocedure,0,
8466820,2013-10-10 07:00:30,submit decision,submit decision,0,
8466820,2013-10-10 07:00:31,suspension ground applicable,suspension ground applicable,0,
8466820,2013-10-10 07:00:32,treat subcases content,treat subcases content,0,
8466820,2013-10-15 07:03:27,record date of decision environmental permit,record date of decision environmental permit,0,
8466820,2013-10-15 07:03:28,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
8466820,2013-10-15 07:03:29,start decision phase decision permitting sent,set decision phase decision permitting decided,0,
8466820,2013-10-21 07:00:09,enter senddate decision,enter senddate decision,0,
8466820,2013-10-21 07:00:10,enter senddate decision environmental permit,enter senddate decision environmental permit,0,
8466820,2013-10-21 07:00:11,phase decision sent,phase decision sent,0,
8466820,2013-10-21 07:00:12,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
8466820,2013-12-06 08:00:37,register deadline,register deadline,0,
8466820,2013-12-06 08:00:38,set phase: phase permitting irrevocable,set phase: phase permitting irrevocable,0,
8466820,2014-01-06 08:00:13,close case,close case,0,
8466820,2014-01-06 08:00:14,objection lodged against decision,objection lodged against decision,0,
8466820,2014-01-06 08:00:15,phase archived case,phase archived case,0,
8466820,2014-01-06 08:00:16,phase case handled,phase case handled,0,
8466820,2014-01-06 08:00:17,phase decision irrevocable,phase decision irrevocable,0,
8466820,2014-01-06 08:00:18,read publication date field,read publication date field,0,
8466820,2014-01-06 08:00:19,read publication date field,read publication date field,0,
8466820,2014-01-06 08:00:20,registration date publication,registration date publication,0,
8466820,2014-01-06 08:00:21,stop all running subcases 2b,stop all running subcases 2b,0,
8476182,2013-10-10 07:00:33,register submission date request,register submission date request,0,
8476182,2013-10-11 07:00:23,OLO messaging active,OLO messaging active,0,
8476182,2013-10-11 07:00:24,create procedure confirmation,enter senddate procedure confirmation,0,
8476182,2013-10-11 07:00:25,create publication document,create publication document,0,
8476182,2013-10-11 07:00:26,forward to the competent authority,forward to the competent authority,0,
8476182,2013-10-11 07:00:27,phase application received,phase application received,0,
8476182,2013-10-11 07:00:28,registration date publication,registration date publication,0,
8476182,2013-10-11 07:00:29,regular procedure without MER,regular procedure without MER,0,
8476182,2013-10-11 07:00:30,send confirmation receipt,send confirmation receipt,0,
8476182,2013-10-11 07:00:31,send confirmation receipt,send confirmation receipt,0,
8476182,2013-10-11 07:00:32,start WABOprocedure,start WABOprocedure,0,
8476182,2013-10-24 07:00:04,create letter requesting missing data,create letter requesting missing data,0,
8476182,2013-10-24 07:00:05,create subcases completeness,create subcases completeness,0,
8476182,2013-10-24 07:00:06,procedure change,procedure change,0,
8476182,2013-10-24 07:00:07,request complete,request complete,0,
8476182,2013-10-24 07:00:08,term for supplying missing data,term for supplying missing data,0,
8476182,2013-10-25 07:00:47,enter senddate retrieve missing data,retrieve missing data,0,
8476182,2013-10-30 08:00:26,phase asked additional information,phase asked additional information,0,
8476182,2013-10-30 08:00:27,retrieve missing data,retrieve missing data,0,
8476182,2013-11-04 08:00:37,MER present in supplement,MER present in supplement,0,
8476182,2013-11-04 08:00:38,creating decision permanently suspended,creating decision permanently suspended,0,
8476182,2013-11-04 08:00:39,decision date prior to decision,decision date prior to decision,0,
8476182,2013-11-04 08:00:40,enter receipt of additional data,enter receipt of additional data,0,
8476182,2013-11-04 08:00:41,keep permanently suspended,keep permanently suspended,0,
8476182,2013-11-04 08:00:42,phase additional information received,receive additional information,0,
8476182,2013-11-04 08:00:43,receive additional information,receive additional information,0,
8476182,2013-11-04 08:00:44,request complete,request complete,0,
8476182,2013-11-04 08:00:45,send confirmation receipt additional data,send confirmation receipt additional data,0,
8476182,2013-11-04 08:00:46,set decision status,set decision status,0,
8476182,2013-11-11 08:01:06,create cover letter permanent suspension,create cover letter permanent suspension,0,
8476182,2013-11-11 08:01:07,decision keep permanently suspended,keep permanently suspended,0,
8476182,2013-11-11 08:01:08,enter senddate decision permanent suspension,enter senddate decision permanent suspension,0,
8476182,2013-11-11 08:01:09,phase permanently suspended,phase permanently suspended,0,
8476182,2013-11-11 08:01:10,start decision phase permanent suspension sent,start decision phase permanent suspension sent,0,
8476182,2013-11-11 08:01:11,start decision phase permanently suspended decided,start decision phase permanently suspended decided,0,
8482478,2013-10-14 07:01:12,OLO messaging active,OLO messaging active,0,
8482478,2013-10-14 07:01:13,create procedure confirmation,enter senddate procedure confirmation,0,
8482478,2013-10-14 07:01:14,forward to the competent authority,forward to the competent authority,0,
8482478,2013-10-14 07:01:15,phase application received,phase application received,0,
8482478,2013-10-14 07:01:16,registration date publication,registration date publication,0,
8482478,2013-10-14 07:01:17,regular procedure without MER,regular procedure without MER,0,
8482478,2013-10-14 07:01:18,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
8482478,2013-10-14 07:01:19,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
8482478,2013-10-14 07:01:20,start WABOprocedure,start WABOprocedure,0,
8482478,2013-12-03 08:00:26,close case,close case,0,
8482478,2013-12-03 08:00:27,create message terminate request,message terminate request,0,
